date,news_num,KOSELF_neg_word,news_word,cosine_similarity,frequency
2019-01-02,1,둔화,증가,0.5041859149932861,2
2019-01-02,1,약점,강점,0.5741010904312134,1
2019-01-02,1,하락,증가,0.553473711013794,2
2019-01-02,2,마이너스,플러스,0.5253470540046692,1
2019-01-02,2,약점,강점,0.5741010904312134,1
2019-01-02,3,약화,강화,0.5141976475715637,2
2019-01-02,4,둔화,하락,0.5260781049728394,2
2019-01-02,4,둔화,약세,0.5189449787139893,2
2019-01-02,4,하락,등락,0.573682427406311,1
2019-01-02,4,하락,상승,0.7126480340957642,7
2019-01-02,4,하락,약세,0.5661998987197876,2
2019-01-03,5,둔화,하락,0.5260781049728394,4
2019-01-03,5,둔화,약세,0.5189449787139893,2
2019-01-03,5,하락,약세,0.5661998987197876,2
2019-01-03,6,둔화,하락,0.5260781049728394,6
2019-01-03,6,악화,둔화,0.5065980553627014,1
2019-01-03,6,침체,위기,0.5072819590568542,1
2019-01-03,6,침체,둔화,0.5701860189437866,1
2019-01-03,6,하락,상승,0.7126480340957642,5
2019-01-03,6,하락,둔화,0.5260781049728394,1
2019-01-03,8,둔화,하락,0.5260781049728394,4
2019-01-03,8,둔화,위축,0.6352296471595764,1
2019-01-03,8,둔화,약세,0.5189449787139893,1
2019-01-03,8,악화,둔화,0.5065980553627014,5
2019-01-03,8,약화,위축,0.5172011256217957,1
2019-01-03,8,침체,경기,0.5360627174377441,7
2019-01-03,8,침체,위축,0.5503976345062256,1
2019-01-03,8,침체,둔화,0.5701860189437866,5
2019-01-03,8,하락,보합,0.6176052689552307,2
2019-01-03,8,하락,상승,0.7126480340957642,3
2019-01-03,8,하락,둔화,0.5260781049728394,5
2019-01-03,8,하락,약세,0.5661998987197876,1
2019-01-04,9,둔화,반등,0.5092458128929138,1
2019-01-04,9,둔화,급락,0.5491443276405334,2
2019-01-04,9,둔화,하락,0.5260781049728394,5
2019-01-04,9,악화,둔화,0.5065980553627014,4
2019-01-04,9,침체,경기,0.5360627174377441,5
2019-01-04,9,침체,둔화,0.5701860189437866,4
2019-01-04,9,하락,반등,0.5754541158676147,1
2019-01-04,9,하락,보합,0.6176052689552307,1
2019-01-04,9,하락,급락,0.6878489255905151,2
2019-01-04,9,하락,상승,0.7126480340957642,2
2019-01-04,9,하락,둔화,0.5260781049728394,4
2019-01-07,11,둔화,반등,0.5092458128929138,2
2019-01-07,11,둔화,급락,0.5491443276405334,6
2019-01-07,11,둔화,하락,0.5260781049728394,4
2019-01-07,11,악화,둔화,0.5065980553627014,3
2019-01-07,11,여파,역풍,0.5024392008781433,1
2019-01-07,11,침체,경기,0.5360627174377441,2
2019-01-07,11,침체,둔화,0.5701860189437866,3
2019-01-07,11,하락,반등,0.5754541158676147,2
2019-01-07,11,하락,급락,0.6878489255905151,6
2019-01-07,11,하락,상승,0.7126480340957642,6
2019-01-07,11,하락,둔화,0.5260781049728394,3
2019-01-07,11,혼란,불안,0.513291597366333,1
2019-01-07,12,둔화,반등,0.5092458128929138,1
2019-01-07,12,둔화,위축,0.6352296471595764,1
2019-01-07,12,약화,위축,0.5172011256217957,1
2019-01-07,12,침체,경기,0.5360627174377441,1
2019-01-07,12,침체,위축,0.5503976345062256,1
2019-01-07,12,하락,반등,0.5754541158676147,1
2019-01-07,12,하락,상승,0.7126480340957642,2
2019-01-07,13,둔화,감소,0.5349085330963135,1
2019-01-07,13,둔화,약세,0.5189449787139893,1
2019-01-07,13,약화,감소,0.551184892654419,1
2019-01-07,13,하락,감소,0.575989305973053,1
2019-01-07,13,하락,약세,0.5661998987197876,1
2019-01-07,14,둔화,반등,0.5092458128929138,2
2019-01-07,14,둔화,증가,0.5041859149932861,1
2019-01-07,14,하락,반등,0.5754541158676147,2
2019-01-07,14,하락,증가,0.553473711013794,1
2019-01-07,15,둔화,하락,0.5260781049728394,2
2019-01-07,15,둔화,약세,0.5189449787139893,1
2019-01-07,15,악화,둔화,0.5065980553627014,5
2019-01-07,15,침체,경기,0.5360627174377441,7
2019-01-07,15,침체,둔화,0.5701860189437866,5
2019-01-07,15,하락,상승,0.7126480340957642,5
2019-01-07,15,하락,급등,0.6149086356163025,2
2019-01-07,15,하락,둔화,0.5260781049728394,5
2019-01-07,15,하락,약세,0.5661998987197876,1
2019-01-07,16,둔화,증가,0.5041859149932861,1
2019-01-07,16,하락,증가,0.553473711013794,1
2019-01-08,17,둔화,반등,0.5092458128929138,2
2019-01-08,17,둔화,하락,0.5260781049728394,1
2019-01-08,17,둔화,약세,0.5189449787139893,2
2019-01-08,17,악화,둔화,0.5065980553627014,2
2019-01-08,17,침체,경기,0.5360627174377441,2
2019-01-08,17,침체,둔화,0.5701860189437866,2
2019-01-08,17,하락,반등,0.5754541158676147,2
2019-01-08,17,하락,상승,0.7126480340957642,4
2019-01-08,17,하락,급등,0.6149086356163025,1
