date,news_num,KOSELF_pos_word,news_word,cosine_similarity,frequency
2021-01-04,1,강세,급락,0.507910966873169,2
2021-01-04,1,해결,방법,0.5185781121253967,5
2021-01-04,2,강세,급락,0.507910966873169,2
2021-01-04,2,해결,방법,0.5185781121253967,5
2021-01-04,3,추진,검토,0.5113311409950256,1
2021-01-04,4,경신,기록,0.522990882396698,4
2021-01-04,4,중요한,가장,0.5371253490447998,1
2021-01-04,4,증대,감소,0.6517642736434937,1
2021-01-04,4,증대,증가,0.6946426630020142,2
2021-01-04,4,확보,마련,0.5137236714363098,1
2021-01-04,5,경신,기록,0.522990882396698,4
2021-01-04,5,중요한,가장,0.5371253490447998,1
2021-01-04,5,증대,감소,0.6517642736434937,1
2021-01-04,5,증대,증가,0.6946426630020142,2
2021-01-04,5,확보,마련,0.5137236714363098,1
2021-01-04,6,추진,검토,0.5113311409950256,1
2021-01-04,7,가치 있는,언택트,0.5496575236320496,2
2021-01-04,7,개선,개선,0.9999999403953552,1
2021-01-04,7,경신,기록,0.522990882396698,3
2021-01-04,7,도움이 되는,언택트,0.5378727316856384,2
2021-01-04,7,우세,강세,0.5120405554771423,1
2021-01-04,7,의심의 여지가 없는,언택트,0.529306173324585,2
2021-01-04,7,중요한,가장,0.5371253490447998,1
2021-01-04,8,장점,장단점,0.5442604422569275,1
2021-01-04,8,중요한,가장,0.5371253490447998,2
2021-01-04,8,해결,방법,0.5185781121253967,5
2021-01-04,9,장점,장단점,0.5442604422569275,1
2021-01-04,9,중요한,가장,0.5371253490447998,2
2021-01-04,9,해결,방법,0.5185781121253967,5
2021-01-05,10,경신,기록,0.522990882396698,4
2021-01-05,10,본격적인,본격,0.6104379296302795,1
2021-01-05,10,중요한,가장,0.5371253490447998,1
2021-01-05,10,증대,급증,0.5051040649414062,1
2021-01-05,10,활성화,촉진,0.5009052157402039,1
2021-01-05,11,상승효과,시너지,0.5509334206581116,1
2021-01-05,11,중요한,가장,0.5371253490447998,1
2021-01-05,11,추진,계획,0.5205425024032593,2
2021-01-05,11,추진,진행,0.5358567833900452,1
2021-01-05,11,추진,사업,0.5213737487792969,2
2021-01-05,12,추진,계획,0.5205425024032593,1
2021-01-05,12,추진,진행,0.5358567833900452,2
2021-01-05,12,해결,방법,0.5185781121253967,1
2021-01-05,13,추진,계획,0.5205425024032593,1
2021-01-05,13,추진,진행,0.5358567833900452,2
2021-01-05,13,해결,방법,0.5185781121253967,1
2021-01-05,14,경신,기록,0.522990882396698,1
