date,news_num,KOSELF_pos_word,news_word,cosine_similarity,frequency
2021-01-04,1,가치 있는,언택트,0.5496575236320496,1
2021-01-04,1,개선,향상,0.5878475308418274,1
2021-01-04,1,도움이 되는,언택트,0.5378727316856384,1
2021-01-04,1,우세,강세,0.5120405554771423,1
2021-01-04,1,의심의 여지가 없는,언택트,0.529306173324585,1
2021-01-04,1,중요한,가장,0.5371253490447998,1
2021-01-04,1,증대,확보,0.5161436796188354,2
2021-01-04,1,증대,증가,0.6946426630020142,2
2021-01-04,1,증대,급증,0.5051040649414062,1
2021-01-04,1,증대,확대,0.5193238258361816,2
2021-01-04,1,증대,향상,0.6337747573852539,1
2021-01-04,1,추진,사업,0.5213737487792969,2
2021-01-04,2,중요한,가장,0.5371253490447998,1
2021-01-04,2,증대,증가,0.6946426630020142,6
2021-01-04,2,증대,감소,0.6517642736434937,1
2021-01-04,2,증대,확대,0.5193238258361816,1
2021-01-04,2,추진,계획,0.5205425024032593,1
2021-01-04,3,경신,기록,0.522990882396698,1
2021-01-04,3,본격적인,본격,0.6104379296302795,1
2021-01-04,3,증대,증가,0.6946426630020142,1
2021-01-04,3,증대,급증,0.5051040649414062,1
2021-01-04,3,증대,확대,0.5193238258361816,2
2021-01-04,3,추진,사업,0.5213737487792969,2
2021-01-04,3,활성화,촉진,0.5009052157402039,1
2021-01-04,4,가치 있는,언택트,0.5496575236320496,2
2021-01-04,4,경신,기록,0.522990882396698,1
2021-01-04,4,도움이 되는,언택트,0.5378727316856384,2
2021-01-04,4,의심의 여지가 없는,언택트,0.529306173324585,2
2021-01-04,4,중요한,가장,0.5371253490447998,1
2021-01-04,4,증대,증가,0.6946426630020142,3
2021-01-04,4,호황,침체,0.6176010966300964,1
2021-01-04,5,증대,확대,0.5193238258361816,1
2021-01-04,5,해결,문제,0.6186186075210571,1
2021-01-04,7,가치 있는,추동훈,0.58683180809021,1
2021-01-04,7,경신,기록,0.522990882396698,13
2021-01-04,7,도움이 되는,추동훈,0.5704531669616699,1
2021-01-04,7,본격적인,본격,0.6104379296302795,3
2021-01-04,7,의심의 여지가 없는,추동훈,0.6332641243934631,1
2021-01-04,7,중요한,가장,0.5371253490447998,1
2021-01-04,7,추진,중인,0.539746880531311,1
2021-01-04,7,호황,폭락,0.5100014209747314,1
2021-01-04,8,가치 있는,홈트레이딩,0.5128515958786011,1
2021-01-04,8,강세,급락,0.507910966873169,1
2021-01-04,8,장점,강점,0.5735523700714111,1
2021-01-04,8,중요한,가장,0.5371253490447998,1
2021-01-04,8,해결,방법,0.5185781121253967,4
2021-01-04,9,가치,의미,0.5354709625244141,1
2021-01-04,9,경신,기록,0.522990882396698,1
2021-01-04,9,중요한,가장,0.5371253490447998,1
2021-01-04,9,증대,증가,0.6946426630020142,1
2021-01-04,9,증대,감소,0.6517642736434937,1
2021-01-04,9,추진,사업,0.5213737487792969,5
2021-01-04,10,중요한,가장,0.5371253490447998,3
2021-01-04,10,추진,사업,0.5213737487792969,7
2021-01-04,10,충족,요구,0.5395624041557312,6
2021-01-04,10,해결,문제,0.6186186075210571,2
2021-01-04,11,가치 있는,언택트,0.5496575236320496,1
2021-01-04,11,도움이 되는,언택트,0.5378727316856384,1
2021-01-04,11,상회한,웃돌,0.6563868522644043,1
2021-01-04,11,우세,강세,0.5120405554771423,1
2021-01-04,11,의심의 여지가 없는,언택트,0.529306173324585,1
2021-01-04,11,중요한,가장,0.5371253490447998,1
2021-01-04,11,증대,확보,0.5161436796188354,1
2021-01-04,11,추진,사업,0.5213737487792969,2
2021-01-04,12,상승효과,시너지,0.5509334206581116,1
2021-01-04,12,증대,확대,0.5193238258361816,1
2021-01-04,12,추진,중인,0.539746880531311,1
2021-01-04,12,추진,사업,0.5213737487792969,4
2021-01-04,13,중요한,가장,0.5371253490447998,2
2021-01-04,13,증대,확대,0.5193238258361816,1
2021-01-04,14,가치 있는,설치량,0.5430915951728821,1
2021-01-04,14,경신,기록,0.522990882396698,1
2021-01-04,14,의심의 여지가 없는,설치량,0.5804553031921387,1
2021-01-04,14,장점,강점,0.5735523700714111,1
2021-01-04,14,장점,특징,0.6442348957061768,1
2021-01-04,14,증대,증가,0.6946426630020142,1
2021-01-04,14,증대,확대,0.5193238258361816,1
2021-01-04,14,해결,문제,0.6186186075210571,1
2021-01-04,14,호황,불황,0.7041272521018982,1
2021-01-04,14,확보,마련,0.5137236714363098,1
2021-01-04,15,개선,확충,0.5164448022842407,1
2021-01-04,15,경신,기록,0.522990882396698,1
2021-01-04,15,본격적인,본격,0.6104379296302795,2
2021-01-04,15,상승효과,시너지,0.5509334206581116,1
2021-01-04,15,장점,강점,0.5735523700714111,1
2021-01-04,15,적극적으로,적극,0.6639532446861267,1
2021-01-04,15,중요한,주요한,0.630731999874115,1
2021-01-04,15,증대,확보,0.5161436796188354,6
2021-01-04,15,증대,확충,0.5278360247612,1
2021-01-04,15,증대,확대,0.5193238258361816,2
2021-01-04,15,추진,진행,0.5358567833900452,1
2021-01-04,15,추진,계획,0.5205425024032593,3
2021-01-04,15,추진,사업,0.5213737487792969,9
2021-01-04,15,확보,확충,0.5350995659828186,1
2021-01-04,16,경신,기록,0.522990882396698,1
2021-01-04,16,본격적인,본격,0.6104379296302795,2
2021-01-04,16,중요한,가장,0.5371253490447998,2
2021-01-04,16,증대,확보,0.5161436796188354,6
2021-01-04,16,증대,저하,0.5609553456306458,1
2021-01-04,16,추진,추진,0.9999999403953552,2
2021-01-04,16,추진,계획,0.5205425024032593,2
2021-01-04,16,추진,사업,0.5213737487792969,3
2021-01-04,16,해결,극복,0.5064623951911926,1
2021-01-04,17,장점,특징,0.6442348957061768,1
2021-01-04,18,본격적인,본격,0.6104379296302795,1
2021-01-04,18,증대,확보,0.5161436796188354,2
2021-01-04,18,증대,증가,0.6946426630020142,1
2021-01-04,18,증대,확대,0.5193238258361816,1
2021-01-04,19,적극적으로,적극,0.6639532446861267,2
2021-01-04,19,중요한,가장,0.5371253490447998,1
2021-01-04,19,추진,전개,0.5471982955932617,1
2021-01-04,19,추진,사업,0.5213737487792969,1
2021-01-04,19,추진,발전,0.5099795460700989,1
2021-01-04,19,충족,요구,0.5395624041557312,1
2021-01-04,19,확보,마련,0.5137236714363098,1
2021-01-04,19,활성화,촉진,0.5009052157402039,1
2021-01-05,20,개선,개선,0.9999999403953552,2
2021-01-05,20,중요한,가장,0.5371253490447998,2
2021-01-05,20,추진,사업,0.5213737487792969,5
2021-01-05,21,가치,의미,0.5354709625244141,1
2021-01-05,21,최선,최선,0.9999999403953552,1
