date,news_num,KOSELF_pos_word,news_word,cosine_similarity,frequency
2019-01-02,1,가치,의미,0.5354709625244141,5
2019-01-02,1,중요한,가장,0.5371254086494446,5
2019-01-02,1,확보,마련,0.5137236714363098,32
2019-01-02,3,경신,기록,0.522990882396698,2
2019-01-02,3,성공,실패,0.7068131566047668,1
2019-01-02,3,증대,급증,0.5051040649414062,1
2019-01-02,3,증대,확보,0.5161436796188354,3
2019-01-02,3,증대,감소,0.6517643928527832,3
2019-01-02,3,증대,증가,0.6946426630020142,2
2019-01-02,3,추진,계획,0.5205424427986145,1
2019-01-02,4,강세,급락,0.507910966873169,2
2019-01-02,4,개선,방안,0.5635414123535156,8
2019-01-02,4,경신,기록,0.522990882396698,1
2019-01-02,4,상회한,견조할,0.5388216376304626,8
2019-01-02,4,증대,저하,0.5609553456306458,1
2019-01-02,4,증대,확대,0.5193238258361816,1
2019-01-02,4,추진,진행,0.5358568429946899,1
2019-01-02,4,해결,문제,0.6186186075210571,6
2019-01-02,4,해결,방안,0.5310750603675842,8
2019-01-02,4,호황,불황,0.7041271924972534,2
2019-01-02,4,호황,업황,0.5544542074203491,6
2019-01-02,4,활성화,촉진,0.5009052157402039,1
2019-01-02,5,경신,기록,0.522990882396698,1
2019-01-02,5,본격적인,본격,0.6104379892349243,3
2019-01-02,5,중요한,가장,0.5371254086494446,4
2019-01-02,5,증대,급증,0.5051040649414062,1
2019-01-02,6,증대,확보,0.5161436796188354,12
2019-01-02,6,증대,확대,0.5193238258361816,3
2019-01-02,6,추진,계획,0.5205424427986145,2
2019-01-02,6,호황,업황,0.5544542074203491,1
2019-01-02,7,상승효과,시너지,0.5509334206581116,2
2019-01-02,7,장점,특징,0.6442348957061768,2
2019-01-02,7,중요한,가장,0.5371254086494446,1
2019-01-02,7,추진,계획,0.5205424427986145,5
2019-01-02,7,추진,사업,0.5213737487792969,2
2019-01-02,7,해결,문제,0.6186186075210571,1
2019-01-02,7,확보,마련,0.5137236714363098,1
2019-01-02,9,개선,향상,0.5878475904464722,1
2019-01-02,9,개선,방안,0.5635414123535156,4
2019-01-02,9,상승효과,시너지,0.5509334206581116,2
2019-01-02,9,적극적으로,적극,0.6639531850814819,5
2019-01-02,9,중요한,가장,0.5371254086494446,7
2019-01-02,9,증대,향상,0.6337747573852539,1
2019-01-02,9,추진,검토,0.5113310813903809,4
2019-01-02,9,추진,발전,0.5099795460700989,6
2019-01-02,9,추진,추진,0.9999999403953552,1
2019-01-02,9,추진,계획,0.5205424427986145,1
2019-01-02,9,추진,사업,0.5213737487792969,1
2019-01-02,9,해결,방안,0.5310750603675842,4
2019-01-02,9,확보,마련,0.5137236714363098,1
2019-01-02,10,가치,의미,0.5354709625244141,2
2019-01-02,10,경신,기록,0.522990882396698,1
2019-01-02,10,중요한,가장,0.5371254086494446,2
2019-01-02,10,증대,증가,0.6946426630020142,1
2019-01-02,11,충족,요구,0.5395625233650208,1
2019-01-02,12,적극적으로,적극,0.6639531850814819,1
2019-01-02,12,증대,확보,0.5161436796188354,2
2019-01-02,14,본격적인,본격,0.6104379892349243,1
2019-01-02,14,적극적으로,적극,0.6639531850814819,2
2019-01-02,14,증대,확보,0.5161436796188354,1
2019-01-02,14,증대,확대,0.5193238258361816,2
2019-01-02,14,추진,추진,0.9999999403953552,4
2019-01-02,14,충족,요구,0.5395625233650208,5
2019-01-02,15,강세,급락,0.507910966873169,9
2019-01-02,15,강세,약세,0.7028064727783203,1
2019-01-02,15,경신,기록,0.522990882396698,24
2019-01-02,15,상회한,밑돈,0.7625511884689331,2
2019-01-02,15,증대,감소,0.6517643928527832,1
2019-01-02,15,증대,저하,0.5609553456306458,3
2019-01-02,15,증대,증가,0.6946426630020142,1
2019-01-02,15,증대,확대,0.5193238258361816,1
2019-01-02,15,추진,검토,0.5113310813903809,9
2019-01-02,15,추진,추진,0.9999999403953552,9
2019-01-02,15,추진,계획,0.5205424427986145,1
2019-01-02,15,충족,요구,0.5395625233650208,1
2019-01-02,15,호황,침체,0.6176011562347412,1
2019-01-02,15,호황,업황,0.5544542074203491,9
2019-01-02,15,확보,증대,0.5161436796188354,1
2019-01-02,15,확보,마련,0.5137236714363098,10
2019-01-02,16,추진,사업,0.5213737487792969,4
2019-01-02,16,추진,중인,0.539746880531311,1
2019-01-02,16,확보,마련,0.5137236714363098,1
2019-01-02,17,가치,의미,0.5354709625244141,4
2019-01-02,17,본격적인,본격,0.6104379892349243,6
