date,news_num,KOSELF_neg_word,news_word,cosine_similarity,frequency
2021-01-04,1,둔화,증가,0.5041859745979309,2
2021-01-04,1,하락,증가,0.553473711013794,2
2021-01-04,2,둔화,증가,0.5041859745979309,6
2021-01-04,2,둔화,감소,0.5349085330963135,1
2021-01-04,2,약화,감소,0.5511848330497742,1
2021-01-04,2,침체,경기,0.5360626578330994,1
2021-01-04,2,하락,증가,0.553473711013794,6
2021-01-04,2,하락,감소,0.5759893655776978,1
2021-01-04,3,둔화,증가,0.5041859745979309,1
2021-01-04,3,악화,둔화,0.5065981149673462,1
2021-01-04,3,침체,급감,0.504062831401825,1
2021-01-04,3,침체,둔화,0.5701860189437866,1
2021-01-04,3,하락,증가,0.553473711013794,1
2021-01-04,3,하락,급감,0.5196216106414795,1
2021-01-04,3,하락,둔화,0.5260781049728394,1
2021-01-04,4,둔화,증가,0.5041859745979309,3
2021-01-04,4,둔화,침체,0.5701860189437866,1
2021-01-04,4,침체,침체,1.0000001192092896,1
2021-01-04,4,침체,경기,0.5360626578330994,1
2021-01-04,4,하락,증가,0.553473711013794,3
2021-01-04,5,침체,급감,0.504062831401825,1
2021-01-04,5,하락,급감,0.5196216106414795,1
2021-01-04,7,둔화,하락,0.5260781049728394,2
2021-01-04,7,정체,정체,0.9999999403953552,1
2021-01-04,7,침체,위기,0.507282018661499,2
2021-01-04,7,침체,폭락,0.5104137063026428,1
2021-01-04,7,하락,등락,0.5736824870109558,2
2021-01-04,7,하락,폭락,0.5914363861083984,1
2021-01-04,7,하락,하락,0.9999999403953552,2
2021-01-04,7,하락,상승,0.7126480340957642,11
2021-01-04,8,둔화,급락,0.5491443276405334,1
2021-01-04,8,둔화,하락,0.5260781049728394,4
2021-01-04,8,약점,강점,0.5741011500358582,1
2021-01-04,8,침체,위기,0.507282018661499,1
2021-01-04,8,하락,등락,0.5736824870109558,1
2021-01-04,8,하락,급락,0.6878489851951599,1
2021-01-04,8,하락,하락,0.9999999403953552,4
2021-01-04,8,하락,상승,0.7126480340957642,3
2021-01-04,9,둔화,증가,0.5041859745979309,1
2021-01-04,9,둔화,감소,0.5349085330963135,1
2021-01-04,9,배상,보상,0.5126209259033203,1
2021-01-04,9,약화,감소,0.5511848330497742,1
2021-01-04,9,하락,증가,0.553473711013794,1
2021-01-04,9,하락,감소,0.5759893655776978,1
2021-01-04,11,둔화,반등,0.5092458724975586,1
2021-01-04,11,침체,경기,0.5360626578330994,1
2021-01-04,11,하락,반등,0.5754541158676147,1
2021-01-04,11,하락,상승,0.7126480340957642,4
2021-01-04,12,과적,차량,0.5693625807762146,2
2021-01-04,14,둔화,증가,0.5041859745979309,1
2021-01-04,14,약점,강점,0.5741011500358582,1
2021-01-04,14,침체,호황,0.6176010966300964,1
2021-01-04,14,침체,불황,0.6393564939498901,1
2021-01-04,14,하락,증가,0.553473711013794,1
2021-01-04,14,하락,상승,0.7126480340957642,1
2021-01-04,15,과적,차량,0.5693625807762146,1
2021-01-04,15,약점,강점,0.5741011500358582,1
2021-01-04,16,과적,차량,0.5693625807762146,1
2021-01-04,16,둔화,위축,0.6352296471595764,1
2021-01-04,16,실패,성공,0.7068130970001221,1
2021-01-04,16,약화,위축,0.5172010660171509,1
2021-01-04,16,약화,저하,0.5494820475578308,1
2021-01-04,16,침체,위축,0.550397515296936,1
2021-01-04,16,침체,위기,0.507282018661499,1
2021-01-04,16,하락,저하,0.5286633372306824,1
2021-01-04,18,둔화,증가,0.5041859745979309,1
2021-01-04,18,하락,증가,0.553473711013794,1
2021-01-05,21,실패,성공,0.7068130970001221,1
2021-01-05,21,약화,강화,0.5141976475715637,2
2021-01-05,22,둔화,반등,0.5092458724975586,1
2021-01-05,22,둔화,업황,0.5578197240829468,3
2021-01-05,22,둔화,감소,0.5349085330963135,2
2021-01-05,22,둔화,약세,0.5189449787139893,1
2021-01-05,22,약화,감소,0.5511848330497742,2
2021-01-05,22,침체,업황,0.5205410122871399,3
2021-01-05,22,하락,반등,0.5754541158676147,1
2021-01-05,22,하락,급등,0.6149086952209473,1
2021-01-05,22,하락,감소,0.5759893655776978,2
2021-01-05,22,하락,상승,0.7126480340957642,5
2021-01-05,22,하락,약세,0.5661999583244324,1
2021-01-05,23,둔화,하락,0.5260781049728394,1
2021-01-05,23,실패,성공,0.7068130970001221,2
2021-01-05,23,하락,급등,0.6149086952209473,5
2021-01-05,23,하락,하락,0.9999999403953552,1
2021-01-05,23,하락,상승,0.7126480340957642,6
2021-01-05,24,실패,성공,0.7068130970001221,1
2021-01-05,24,약화,강화,0.5141976475715637,2
2021-01-05,26,실패,성공,0.7068130970001221,1
2021-01-05,26,약화,강화,0.5141976475715637,1
2021-01-05,26,침체,위기,0.507282018661499,1
2021-01-05,28,실패,성공,0.7068130970001221,1
2021-01-05,28,약화,강화,0.5141976475715637,1
2021-01-05,29,과적,차량,0.5693625807762146,1
2021-01-05,31,둔화,증가,0.5041859745979309,1
2021-01-05,31,하락,증가,0.553473711013794,1
2021-01-05,31,하락,급등,0.6149086952209473,1
2021-01-05,31,하락,상승,0.7126480340957642,1
2021-01-06,34,둔화,업황,0.5578197240829468,2
2021-01-06,34,약화,강화,0.5141976475715637,1
2021-01-06,34,침체,업황,0.5205410122871399,2
2021-01-06,34,하락,상승,0.7126480340957642,3
2021-01-06,35,둔화,증가,0.5041859745979309,7
2021-01-06,35,둔화,하락,0.5260781049728394,2
2021-01-06,35,마이너스,플러스,0.5253470540046692,1
2021-01-06,35,악화,둔화,0.5065981149673462,1
2021-01-06,35,약화,강화,0.5141976475715637,1
2021-01-06,35,침체,둔화,0.5701860189437866,1
2021-01-06,35,침체,경기,0.5360626578330994,2
2021-01-06,35,하락,증가,0.553473711013794,7
2021-01-06,35,하락,둔화,0.5260781049728394,1
2021-01-06,35,하락,상승,0.7126480340957642,4
2021-01-06,35,하락,하락,0.9999999403953552,2
2021-01-06,39,과적,차량,0.5693625807762146,2
2021-01-06,39,하락,급등,0.6149086952209473,2
2021-01-06,39,하락,상승,0.7126480340957642,1
2021-01-06,40,조치,조치,0.9999999403953552,1
2021-01-06,43,둔화,증가,0.5041859745979309,2
2021-01-06,43,침체,경기,0.5360626578330994,1
2021-01-06,43,하락,증가,0.553473711013794,2
2021-01-06,43,하락,상승,0.7126480340957642,2
2021-01-06,44,과적,화물,0.5248162746429443,1
2021-01-06,44,약화,강화,0.5141976475715637,2
2021-01-06,44,하락,급등,0.6149086952209473,1
2021-01-06,44,하락,상승,0.7126480340957642,2
2021-01-06,46,둔화,증가,0.5041859745979309,7
2021-01-06,46,하락,증가,0.553473711013794,7
2021-01-06,48,과적,차량,0.5693625807762146,4
2021-01-06,49,둔화,증가,0.5041859745979309,1
2021-01-06,49,둔화,감소,0.5349085330963135,1
2021-01-06,49,둔화,하락,0.5260781049728394,2
2021-01-06,49,약화,감소,0.5511848330497742,1
2021-01-06,49,침체,호황,0.6176010966300964,1
2021-01-06,49,하락,증가,0.553473711013794,1
2021-01-06,49,하락,급등,0.6149086952209473,2
2021-01-06,49,하락,감소,0.5759893655776978,1
2021-01-06,49,하락,하락,0.9999999403953552,2
2021-01-06,49,하락,상승,0.7126480340957642,5
2021-01-06,49,혼란,불안,0.513291597366333,1
2021-01-07,51,둔화,증가,0.5041859745979309,2
2021-01-07,51,하락,증가,0.553473711013794,2
2021-01-07,52,둔화,위축,0.6352296471595764,1
2021-01-07,52,둔화,반등,0.5092458724975586,1
2021-01-07,52,둔화,침체,0.5701860189437866,1
