date,news_num,KOSELF_neg_word,news_word,cosine_similarity,frequency
2018-01-02,1,둔화,감소,0.5349085330963135,1
2018-01-02,1,둔화,업황,0.5578197240829468,2
2018-01-02,1,둔화,하락,0.5260781049728394,1
2018-01-02,1,둔화,약세,0.5189449787139893,2
2018-01-02,1,둔화,호전,0.5174993872642517,1
2018-01-02,1,둔화,증가,0.5041859745979309,4
2018-01-02,1,악화,호전,0.5666260123252869,1
2018-01-02,1,약화,감소,0.5511848330497742,1
2018-01-02,1,약화,저하,0.5494820475578308,2
2018-01-02,1,여파,악재,0.5317699313163757,1
2018-01-02,1,지연,지연,0.9999999403953552,1
2018-01-02,1,침체,업황,0.5205410122871399,2
2018-01-02,1,침체,위기,0.507282018661499,2
2018-01-02,1,침체,경기,0.5360626578330994,2
2018-01-02,1,하락,감소,0.5759893655776978,1
2018-01-02,1,하락,상승,0.7126480340957642,6
2018-01-02,1,하락,하락,0.9999999403953552,1
2018-01-02,1,하락,저하,0.5286633372306824,2
2018-01-02,1,하락,약세,0.5661999583244324,2
2018-01-02,1,하락,주춤,0.5109282732009888,1
2018-01-02,1,하락,증가,0.553473711013794,4
2018-01-02,2,의혹,논란,0.5190056562423706,1
2018-01-02,2,하락,폭등,0.5558099746704102,1
2018-01-03,5,둔화,하락,0.5260781049728394,1
2018-01-03,5,마이너스,플러스,0.5253470540046692,1
2018-01-03,5,침체,경기,0.5360626578330994,1
2018-01-03,5,하락,상승,0.7126480340957642,5
2018-01-03,5,하락,하락,0.9999999403953552,1
2018-01-03,6,둔화,하락,0.5260781049728394,1
2018-01-03,6,마이너스,플러스,0.5253470540046692,1
2018-01-03,6,침체,경기,0.5360626578330994,1
2018-01-03,6,하락,상승,0.7126480340957642,5
2018-01-03,6,하락,하락,0.9999999403953552,1
2018-01-03,7,둔화,침체,0.5701860189437866,1
2018-01-03,7,둔화,약세,0.5189449787139893,1
2018-01-03,7,둔화,증가,0.5041859745979309,2
2018-01-03,7,침체,침체,1.0000001192092896,1
2018-01-03,7,하락,상승,0.7126480340957642,2
2018-01-03,7,하락,약세,0.5661999583244324,1
2018-01-03,7,하락,증가,0.553473711013794,2
2018-01-03,8,둔화,침체,0.5701860189437866,1
2018-01-03,8,둔화,약세,0.5189449787139893,1
2018-01-03,8,둔화,증가,0.5041859745979309,2
2018-01-03,8,침체,침체,1.0000001192092896,1
2018-01-03,8,하락,상승,0.7126480340957642,2
2018-01-03,8,하락,약세,0.5661999583244324,1
2018-01-03,8,하락,증가,0.553473711013794,2
2018-01-04,10,둔화,감소,0.5349085330963135,1
2018-01-04,10,둔화,업황,0.5578197240829468,1
2018-01-04,10,약화,감소,0.5511848330497742,1
2018-01-04,10,의혹,논란,0.5190056562423706,2
2018-01-04,10,침체,업황,0.5205410122871399,1
2018-01-04,10,침체,경기,0.5360626578330994,1
2018-01-04,10,하락,감소,0.5759893655776978,1
2018-01-04,10,하락,상승,0.7126480340957642,5
2018-01-04,10,하락,급등,0.6149086952209473,3
2018-01-04,11,둔화,감소,0.5349085330963135,1
2018-01-04,11,둔화,업황,0.5578197240829468,1
2018-01-04,11,약화,감소,0.5511848330497742,1
2018-01-04,11,의혹,논란,0.5190056562423706,2
2018-01-04,11,침체,업황,0.5205410122871399,1
2018-01-04,11,침체,경기,0.5360626578330994,1
2018-01-04,11,하락,감소,0.5759893655776978,1
2018-01-04,11,하락,상승,0.7126480340957642,5
2018-01-04,11,하락,급등,0.6149086952209473,3
2018-01-05,13,둔화,감소,0.5349085330963135,2
2018-01-05,13,둔화,반등,0.5092458724975586,1
2018-01-05,13,둔화,급락,0.5491443276405334,1
2018-01-05,13,둔화,증가,0.5041859745979309,2
2018-01-05,13,약화,감소,0.5511848330497742,2
2018-01-05,13,침체,호황,0.6176010966300964,1
2018-01-05,13,하락,감소,0.5759893655776978,2
2018-01-05,13,하락,반등,0.5754541158676147,1
2018-01-05,13,하락,상승,0.7126480340957642,1
2018-01-05,13,하락,급락,0.6878489851951599,1
2018-01-05,13,하락,증가,0.553473711013794,2
2018-01-05,14,둔화,감소,0.5349085330963135,2
2018-01-05,14,둔화,반등,0.5092458724975586,1
2018-01-05,14,둔화,급락,0.5491443276405334,1
2018-01-05,14,둔화,증가,0.5041859745979309,2
2018-01-05,14,약화,감소,0.5511848330497742,2
2018-01-05,14,침체,호황,0.6176010966300964,1
2018-01-05,14,하락,감소,0.5759893655776978,2
2018-01-05,14,하락,반등,0.5754541158676147,1
2018-01-05,14,하락,상승,0.7126480340957642,1
2018-01-05,14,하락,급락,0.6878489851951599,1
2018-01-05,14,하락,증가,0.553473711013794,2
2018-01-05,15,둔화,급락,0.5491443276405334,1
2018-01-05,15,침체,경기,0.5360626578330994,3
2018-01-05,15,하락,상승,0.7126480340957642,4
2018-01-05,15,하락,급락,0.6878489851951599,1
2018-01-05,16,둔화,증가,0.5041859745979309,2
2018-01-05,16,악화,둔화,0.5065981149673462,2
2018-01-05,16,침체,둔화,0.5701860189437866,2
2018-01-05,16,침체,경기,0.5360626578330994,2
2018-01-05,16,하락,상승,0.7126480340957642,2
2018-01-05,16,하락,둔화,0.5260781049728394,2
2018-01-05,16,하락,증가,0.553473711013794,2
2018-01-08,17,둔화,급락,0.5491443276405334,1
2018-01-08,17,의혹,논란,0.5190056562423706,1
2018-01-08,17,하락,상승,0.7126480340957642,2
2018-01-08,17,하락,급락,0.6878489851951599,1
2018-01-08,18,하락,급등,0.6149086952209473,1
2018-01-08,18,하락,상승,0.7126480340957642,3
2018-01-09,19,둔화,증가,0.5041859745979309,2
2018-01-09,19,의혹,논란,0.5190056562423706,1
2018-01-09,19,하락,상승,0.7126480340957642,3
2018-01-09,19,하락,증가,0.553473711013794,2
2018-01-10,20,둔화,업황,0.5578197240829468,1
2018-01-10,20,둔화,약세,0.5189449787139893,2
2018-01-10,20,의혹,논란,0.5190056562423706,1
2018-01-10,20,침체,업황,0.5205410122871399,1
2018-01-10,20,침체,경기,0.5360626578330994,2
2018-01-10,20,하락,상승,0.7126480340957642,4
2018-01-10,20,하락,약세,0.5661999583244324,2
2018-01-10,20,하락,급등,0.6149086952209473,3
2018-01-11,21,둔화,위축,0.6352296471595764,1
2018-01-11,21,약점,강점,0.5741011500358582,1
2018-01-11,21,약화,위축,0.5172010660171509,1
2018-01-11,21,침체,위축,0.550397515296936,1
2018-01-11,21,침체,위기,0.507282018661499,1
2018-01-11,21,침체,호황,0.6176010966300964,1
2018-01-11,22,둔화,하락,0.5260781049728394,1
2018-01-11,22,둔화,증가,0.5041859745979309,1
2018-01-11,22,하락,하락,0.9999999403953552,1
2018-01-11,22,하락,급등,0.6149086952209473,1
2018-01-11,22,하락,주춤,0.5109282732009888,1
2018-01-11,22,하락,증가,0.553473711013794,1
2018-01-11,23,둔화,위축,0.6352296471595764,1
2018-01-11,23,약점,강점,0.5741011500358582,1
2018-01-11,23,약화,위축,0.5172010660171509,1
2018-01-11,23,침체,위축,0.550397515296936,1
2018-01-11,23,침체,위기,0.507282018661499,1
2018-01-11,23,침체,호황,0.6176010966300964,1
2018-01-12,28,둔화,반등,0.5092458724975586,1
2018-01-12,28,둔화,하락,0.5260781049728394,5
2018-01-12,28,둔화,약세,0.5189449787139893,1
2018-01-12,28,하락,반등,0.5754541158676147,1
2018-01-12,28,하락,상승,0.7126480340957642,3
2018-01-12,28,하락,하락,0.9999999403953552,5
2018-01-12,28,하락,약세,0.5661999583244324,1
2018-01-12,28,하락,급등,0.6149086952209473,1
2018-01-12,28,하락,보합,0.6176052689552307,2
2018-01-12,31,약화,강화,0.5141976475715637,1
2018-01-12,31,하락,등락,0.5736824870109558,1
2018-01-12,31,하락,급등,0.6149086952209473,1
2018-01-12,32,약화,강화,0.5141976475715637,1
2018-01-12,32,하락,등락,0.5736824870109558,1
2018-01-12,32,하락,급등,0.6149086952209473,1
2018-01-12,33,둔화,증가,0.5041859745979309,2
2018-01-12,33,하락,증가,0.553473711013794,2
2018-01-12,34,하락,급등,0.6149086952209473,3
2018-01-15,35,둔화,반등,0.5092458724975586,2
2018-01-15,35,둔화,하락,0.5260781049728394,3
2018-01-15,35,둔화,약세,0.5189449787139893,2
2018-01-15,35,하락,반등,0.5754541158676147,2
2018-01-15,35,하락,상승,0.7126480340957642,3
2018-01-15,35,하락,하락,0.9999999403953552,3
2018-01-15,35,하락,약세,0.5661999583244324,2
2018-01-15,35,하락,급등,0.6149086952209473,4
2018-01-15,35,하락,보합,0.6176052689552307,2
2018-01-15,36,조치,조치,0.9999999403953552,1
2018-01-15,36,하락,급등,0.6149086952209473,2
2018-01-15,36,하락,상승,0.7126480340957642,1
