date,news_num,KOSELF_neg_word,news_word,cosine_similarity,frequency
2019-01-02,1,둔화,악화,0.5065980553627014,1
2019-01-02,1,둔화,증가,0.5041859149932861,2
2019-01-02,1,둔화,감소,0.5349085330963135,6
2019-01-02,1,약화,악화,0.5064777731895447,1
2019-01-02,1,약화,감소,0.551184892654419,6
2019-01-02,1,침체,경기,0.5360627174377441,1
2019-01-02,1,침체,위기,0.5072819590568542,4
2019-01-02,1,하락,증가,0.553473711013794,2
2019-01-02,1,하락,상승,0.7126480340957642,1
2019-01-02,1,하락,감소,0.575989305973053,6
2019-01-02,2,과적,차량,0.5693626403808594,1
2019-01-02,3,과적,차량,0.5693626403808594,1
2019-01-02,4,과적,차량,0.5693626403808594,1
2019-01-02,4,실패,실패,0.9999999403953552,4
2019-01-02,4,실패,성공,0.7068131566047668,2
2019-01-02,4,약화,강화,0.5141976475715637,1
2019-01-02,5,둔화,약세,0.5189449787139893,2
2019-01-02,5,둔화,하락,0.5260781049728394,2
2019-01-02,5,하락,등락,0.573682427406311,1
2019-01-02,5,하락,약세,0.5661998987197876,2
2019-01-02,5,하락,상승,0.7126480340957642,7
2019-01-03,6,둔화,하락,0.5260781049728394,6
2019-01-03,6,악화,둔화,0.5065980553627014,1
2019-01-03,6,침체,둔화,0.5701860189437866,1
2019-01-03,6,침체,위기,0.5072819590568542,1
2019-01-03,6,하락,둔화,0.5260781049728394,1
2019-01-03,6,하락,상승,0.7126480340957642,5
2019-01-03,7,둔화,약세,0.5189449787139893,2
2019-01-03,7,둔화,하락,0.5260781049728394,4
2019-01-03,7,하락,약세,0.5661998987197876,2
2019-01-03,8,과적,차량,0.5693626403808594,2
2019-01-03,8,둔화,침체,0.5701860189437866,1
2019-01-03,8,둔화,증가,0.5041859149932861,7
2019-01-03,8,둔화,감소,0.5349085330963135,1
2019-01-03,8,약화,강화,0.5141976475715637,1
2019-01-03,8,약화,감소,0.551184892654419,1
2019-01-03,8,침체,침체,0.9999999403953552,1
2019-01-03,8,하락,증가,0.553473711013794,7
2019-01-03,8,하락,감소,0.575989305973053,1
2019-01-03,8,혼란,불안,0.513291597366333,1
2019-01-03,9,과적,차량,0.5693626403808594,4
2019-01-03,11,과적,차량,0.5693626403808594,1
2019-01-03,11,둔화,반등,0.5092458128929138,1
2019-01-03,11,둔화,증가,0.5041859149932861,1
2019-01-03,11,하락,반등,0.5754541158676147,1
2019-01-03,11,하락,증가,0.553473711013794,1
2019-01-03,12,의혹,논란,0.5190056562423706,1
2019-01-03,13,둔화,악화,0.5065980553627014,1
2019-01-03,13,실패,실패,0.9999999403953552,1
2019-01-03,13,약화,악화,0.5064777731895447,1
2019-01-03,13,의혹,연루,0.5164746046066284,1
2019-01-03,13,의혹,논란,0.5190056562423706,3
2019-01-03,14,과적,차량,0.5693626403808594,13
2019-01-03,14,과적,화물,0.5248162746429443,3
2019-01-03,15,의혹,논란,0.5190056562423706,1
2019-01-03,16,과적,차량,0.5693626403808594,1
2019-01-04,18,둔화,급락,0.5491443276405334,2
2019-01-04,18,둔화,반등,0.5092458128929138,1
2019-01-04,18,둔화,하락,0.5260781049728394,5
2019-01-04,18,악화,둔화,0.5065980553627014,4
2019-01-04,18,침체,경기,0.5360627174377441,5
2019-01-04,18,침체,둔화,0.5701860189437866,4
2019-01-04,18,하락,급락,0.6878489255905151,2
2019-01-04,18,하락,반등,0.5754541158676147,1
2019-01-04,18,하락,보합,0.6176052689552307,1
2019-01-04,18,하락,둔화,0.5260781049728394,4
2019-01-04,18,하락,상승,0.7126480340957642,2
2019-01-04,20,둔화,악화,0.5065980553627014,4
2019-01-04,20,둔화,하락,0.5260781049728394,1
2019-01-04,20,약화,악화,0.5064777731895447,4
2019-01-04,20,침체,경기,0.5360627174377441,2
2019-01-04,20,하락,등락,0.573682427406311,1
2019-01-04,20,하락,상승,0.7126480340957642,4
2019-01-04,20,혼란,불안,0.513291597366333,1
2019-01-04,21,둔화,감소,0.5349085330963135,1
2019-01-04,21,둔화,증가,0.5041859149932861,3
2019-01-04,21,마이너스,플러스,0.5253470540046692,1
2019-01-04,21,약화,감소,0.551184892654419,1
2019-01-04,21,하락,감소,0.575989305973053,1
2019-01-04,21,하락,증가,0.553473711013794,3
2019-01-04,22,과적,차량,0.5693626403808594,1
2019-01-04,22,투자 회수,필루즈,0.5147596597671509,1
2019-01-04,23,과적,차량,0.5693626403808594,3
2019-01-07,24,약화,강화,0.5141976475715637,1
2019-01-07,25,둔화,급락,0.5491443276405334,6
2019-01-07,25,둔화,반등,0.5092458128929138,2
2019-01-07,25,둔화,하락,0.5260781049728394,4
2019-01-07,25,악화,둔화,0.5065980553627014,3
2019-01-07,25,여파,역풍,0.5024392008781433,1
2019-01-07,25,침체,경기,0.5360627174377441,2
2019-01-07,25,침체,둔화,0.5701860189437866,3
2019-01-07,25,하락,급락,0.6878489255905151,6
2019-01-07,25,하락,반등,0.5754541158676147,2
2019-01-07,25,하락,둔화,0.5260781049728394,3
2019-01-07,25,하락,상승,0.7126480340957642,6
2019-01-07,25,혼란,불안,0.513291597366333,1
2019-01-07,26,과적,차량,0.5693626403808594,2
2019-01-07,26,둔화,반등,0.5092458128929138,2
2019-01-07,26,둔화,증가,0.5041859149932861,6
2019-01-07,26,하락,반등,0.5754541158676147,2
2019-01-07,26,하락,증가,0.553473711013794,6
2019-01-07,26,하락,상승,0.7126480340957642,4
2019-01-07,27,둔화,급락,0.5491443276405334,1
2019-01-07,27,둔화,침체,0.5701860189437866,2
2019-01-07,27,둔화,하락,0.5260781049728394,3
2019-01-07,27,침체,침체,0.9999999403953552,2
2019-01-07,27,침체,위기,0.5072819590568542,3
2019-01-07,27,하락,급락,0.6878489255905151,1
2019-01-07,28,과적,차량,0.5693626403808594,8
2019-01-07,28,과적,화물,0.5248162746429443,1
