date,news_num,KOSELF_neg_word,news_word,cosine_similarity,frequency
2019-01-02,1,둔화,악화,0.5065981149673462,1
2019-01-02,1,둔화,급락,0.5491443276405334,1
2019-01-02,1,둔화,반등,0.5092458724975586,3
2019-01-02,1,둔화,업황,0.5578197240829468,1
2019-01-02,1,악화,둔화,0.5065981149673462,2
2019-01-02,1,약화,악화,0.5064777731895447,1
2019-01-02,1,약화,저하,0.5494820475578308,1
2019-01-02,1,의혹,논란,0.5190056562423706,1
2019-01-02,1,침체,둔화,0.5701860189437866,2
2019-01-02,1,침체,불황,0.6393564939498901,1
2019-01-02,1,침체,경기,0.5360626578330994,8
2019-01-02,1,침체,업황,0.5205410122871399,1
2019-01-02,1,하락,둔화,0.5260781049728394,2
2019-01-02,1,하락,급락,0.6878489851951599,1
2019-01-02,1,하락,반등,0.5754541158676147,3
2019-01-02,1,하락,상승,0.7126480340957642,3
2019-01-02,1,하락,저하,0.5286633372306824,1
2019-01-02,2,둔화,하락,0.5260781049728394,4
2019-01-02,2,둔화,업황,0.5578197240829468,1
2019-01-02,2,침체,위기,0.507282018661499,1
2019-01-02,2,침체,경기,0.5360626578330994,2
2019-01-02,2,침체,호황,0.6176010966300964,1
2019-01-02,2,침체,업황,0.5205410122871399,1
2019-01-02,2,하락,급등,0.6149086952209473,1
2019-01-02,2,하락,하락,0.9999999403953552,4
2019-01-02,3,과적,차량,0.5693625807762146,2
2019-01-02,5,과적,선박,0.5064859986305237,1
2019-01-02,5,둔화,감소,0.5349085330963135,3
2019-01-02,5,둔화,하락,0.5260781049728394,1
2019-01-02,5,둔화,증가,0.5041859745979309,1
2019-01-02,5,악화,둔화,0.5065981149673462,1
2019-01-02,5,약화,감소,0.5511848330497742,3
2019-01-02,5,침체,둔화,0.5701860189437866,1
2019-01-02,5,침체,위기,0.507282018661499,2
2019-01-02,5,침체,경기,0.5360626578330994,3
2019-01-02,5,하락,둔화,0.5260781049728394,1
2019-01-02,5,하락,감소,0.5759893655776978,3
2019-01-02,5,하락,하락,0.9999999403953552,1
2019-01-02,5,하락,증가,0.553473711013794,1
2019-01-02,6,둔화,감소,0.5349085330963135,3
2019-01-02,6,둔화,악화,0.5065981149673462,1
2019-01-02,6,둔화,급락,0.5491443276405334,1
2019-01-02,6,둔화,하락,0.5260781049728394,5
2019-01-02,6,둔화,반등,0.5092458724975586,1
2019-01-02,6,둔화,증가,0.5041859745979309,2
2019-01-02,6,둔화,침체,0.5701860189437866,1
2019-01-02,6,둔화,약세,0.5189449787139893,3
2019-01-02,6,둔화,업황,0.5578197240829468,1
2019-01-02,6,악화,둔화,0.5065981149673462,5
2019-01-02,6,약화,감소,0.5511848330497742,3
2019-01-02,6,약화,악화,0.5064777731895447,1
2019-01-02,6,약화,저하,0.5494820475578308,1
2019-01-02,6,약화,강화,0.5141976475715637,2
2019-01-02,6,여파,악재,0.5317699313163757,1
2019-01-02,6,침체,급감,0.504062831401825,1
2019-01-02,6,침체,둔화,0.5701860189437866,5
2019-01-02,6,침체,침체,1.0000001192092896,1
2019-01-02,6,침체,경기,0.5360626578330994,6
2019-01-02,6,침체,호황,0.6176010966300964,2
2019-01-02,6,침체,업황,0.5205410122871399,1
2019-01-02,6,하락,급감,0.5196216106414795,1
2019-01-02,6,하락,둔화,0.5260781049728394,5
2019-01-02,6,하락,감소,0.5759893655776978,3
2019-01-02,6,하락,주춤,0.5109282732009888,1
2019-01-02,6,하락,급락,0.6878489851951599,1
2019-01-02,6,하락,하락,0.9999999403953552,5
2019-01-02,6,하락,반등,0.5754541158676147,1
2019-01-02,6,하락,증가,0.553473711013794,2
2019-01-02,6,하락,저하,0.5286633372306824,1
2019-01-02,6,하락,약세,0.5661999583244324,3
2019-01-02,7,침체,경기,0.5360626578330994,1
2019-01-02,8,둔화,하락,0.5260781049728394,2
2019-01-02,8,둔화,약세,0.5189449787139893,2
2019-01-02,8,하락,하락,0.9999999403953552,2
2019-01-02,8,하락,상승,0.7126480340957642,7
2019-01-02,8,하락,등락,0.5736824870109558,1
2019-01-02,8,하락,약세,0.5661999583244324,2
2019-01-02,9,실패,성공,0.7068130970001221,1
2019-01-02,9,약화,강화,0.5141976475715637,1
2019-01-03,10,둔화,하락,0.5260781049728394,6
2019-01-03,10,악화,둔화,0.5065981149673462,1
2019-01-03,10,침체,둔화,0.5701860189437866,1
2019-01-03,10,침체,위기,0.507282018661499,1
2019-01-03,10,하락,둔화,0.5260781049728394,1
2019-01-03,10,하락,하락,0.9999999403953552,6
2019-01-03,10,하락,상승,0.7126480340957642,5
2019-01-03,13,과적,차량,0.5693625807762146,4
2019-01-03,14,둔화,하락,0.5260781049728394,1
2019-01-03,14,둔화,업황,0.5578197240829468,2
2019-01-03,14,둔화,위축,0.6352296471595764,1
2019-01-03,14,둔화,악화,0.5065981149673462,1
2019-01-03,14,악화,둔화,0.5065981149673462,2
2019-01-03,14,약화,위축,0.5172010660171509,1
2019-01-03,14,약화,악화,0.5064777731895447,1
2019-01-03,14,침체,둔화,0.5701860189437866,2
2019-01-03,14,침체,업황,0.5205410122871399,2
2019-01-03,14,침체,위축,0.550397515296936,1
2019-01-03,14,하락,하락,0.9999999403953552,1
2019-01-03,14,하락,둔화,0.5260781049728394,2
2019-01-03,15,둔화,위축,0.6352296471595764,1
2019-01-03,15,둔화,하락,0.5260781049728394,4
2019-01-03,15,둔화,약세,0.5189449787139893,1
2019-01-03,15,악화,둔화,0.5065981149673462,5
