date,news_num,KOSELF_pos_word,news_word,cosine_similarity,frequency
2020-01-02,1,장점,강점,0.5735523700714111,1
2020-01-02,1,증대,확대,0.5193238258361816,1
2020-01-02,1,증대,급증,0.5051040649414062,1
2020-01-02,1,추진,계획,0.5205424427986145,2
2020-01-02,1,추진,추진,0.9999999403953552,1
2020-01-02,1,추진,사업,0.5213737487792969,8
2020-01-02,2,가치,의미,0.5354709625244141,1
2020-01-02,2,개선,방안,0.5635414123535156,1
2020-01-02,2,경신,기록,0.522990882396698,3
2020-01-02,2,본격적인,본격,0.6104379892349243,4
2020-01-02,2,실현,구현,0.5969869494438171,1
2020-01-02,2,중요한,가장,0.5371254086494446,1
2020-01-02,2,증대,확대,0.5193238258361816,8
2020-01-02,2,증대,증가,0.6946426630020142,26
2020-01-02,2,증대,확보,0.5161436796188354,2
2020-01-02,2,추진,진행,0.5358568429946899,2
2020-01-02,2,추진,사업,0.5213737487792969,12
2020-01-02,2,추진,추진,0.9999999403953552,1
2020-01-02,2,추천,추천,0.9999999403953552,5
2020-01-02,2,해결,방안,0.5310750603675842,1
2020-01-02,2,호황,침체,0.6176011562347412,3
2020-01-02,2,호황,업황,0.5544542074203491,1
2020-01-02,3,강세,약세,0.7028064727783203,2
2020-01-02,3,경신,기록,0.522990882396698,2
2020-01-02,3,실현,차익,0.531851053237915,2
2020-01-02,3,우세,강세,0.5120405554771423,1
2020-01-02,3,우호적,우호,0.5347263813018799,1
2020-01-02,4,적극적으로,적극,0.6639531850814819,4
2020-01-02,4,추진,추진,0.9999999403953552,1
2020-01-02,4,추진,사업,0.5213737487792969,2
2020-01-02,4,해결,방법,0.5185782313346863,1
2020-01-02,4,확보,확립,0.5123972296714783,1
2020-01-03,5,강세,급락,0.507910966873169,1
2020-01-03,5,강세,약세,0.7028064727783203,2
2020-01-03,5,경신,기록,0.522990882396698,1
2020-01-03,5,실현,차익,0.531851053237915,2
2020-01-03,5,우세,강세,0.5120405554771423,2
2020-01-03,5,장점,특징,0.6442348957061768,1
2020-01-03,6,경신,기록,0.522990882396698,2
2020-01-03,6,우세,강세,0.5120405554771423,5
2020-01-03,6,우호적,우호,0.5347263813018799,1
2020-01-03,6,적극적으로,적극,0.6639531850814819,1
2020-01-03,6,증대,증가,0.6946426630020142,1
2020-01-06,7,증대,확대,0.5193238258361816,3
2020-01-06,7,추진,사업,0.5213737487792969,10
2020-01-06,7,충족,요구,0.5395625233650208,1
2020-01-06,7,확보,마련,0.5137236714363098,1
2020-01-06,8,본격적인,본격,0.6104379892349243,1
2020-01-06,8,장점,이점,0.5705388784408569,1
2020-01-06,8,중요한,가장,0.5371254086494446,1
2020-01-06,8,증대,확보,0.5161436796188354,2
2020-01-06,8,추진,중인,0.539746880531311,1
2020-01-06,8,추진,계획,0.5205424427986145,1
2020-01-06,8,추진,발전,0.5099795460700989,3
2020-01-06,8,호황,침체,0.6176011562347412,1
2020-01-07,9,가치,의미,0.5354709625244141,1
2020-01-07,9,도움이 되는,나노텍,0.5285145044326782,16
2020-01-07,9,의심의 여지가 없는,나노텍,0.5856620073318481,16
2020-01-07,9,장점,강점,0.5735523700714111,1
2020-01-07,9,장점,특징,0.6442348957061768,1
2020-01-07,9,중요한,가장,0.5371254086494446,1
