date,news_num,KOSELF_pos_word,news_word,cosine_similarity,frequency
2018-01-02,1,경신,기록,0.522990882396698,3
2018-01-02,1,장점,특성,0.5244326591491699,1
2018-01-02,2,중요한,가장,0.5371254086494446,1
2018-01-02,2,중요한,중요,0.5799874067306519,1
2018-01-02,2,추진,중인,0.539746880531311,1
2018-01-02,2,추진,추진,0.9999999403953552,2
2018-01-02,2,추진,사업,0.5213737487792969,8
2018-01-02,3,추진,계획,0.5205424427986145,2
2018-01-02,3,추진,사업,0.5213737487792969,8
2018-01-02,3,추진,진행,0.5358568429946899,1
2018-01-02,4,적극적으로,적극,0.6639531850814819,1
2018-01-02,4,추진,추진,0.9999999403953552,1
2018-01-02,4,추진,진행,0.5358568429946899,1
2018-01-02,4,충족,요구,0.5395625233650208,1
2018-01-02,4,해결,문제,0.6186186075210571,1
2018-01-02,5,가치,의미,0.5354709625244141,1
2018-01-02,5,증대,확대,0.5193238258361816,1
2018-01-02,5,증대,확보,0.5161436796188354,1
2018-01-02,5,추진,중인,0.539746880531311,1
2018-01-02,5,추진,계획,0.5205424427986145,3
2018-01-02,7,가치,의미,0.5354709625244141,2
2018-01-02,7,가치 있는,컨트랙트라,0.5104772448539734,1
2018-01-02,7,가치 있는,컨트랙트하,0.5482314825057983,1
2018-01-02,7,개선,향상,0.5878475904464722,2
2018-01-02,7,개선,방안,0.5635414123535156,1
2018-01-02,7,경신,기록,0.522990882396698,2
2018-01-02,7,도움이 되는,컨트랙트라,0.5306323766708374,1
2018-01-02,7,도움이 되는,컨트랙트하,0.5407410860061646,1
2018-01-02,7,본격적인,본격,0.6104379892349243,1
2018-01-02,7,의심의 여지가 없는,컨트랙트라,0.543588399887085,1
2018-01-02,7,의심의 여지가 없는,컨트랙트하,0.5863927602767944,1
2018-01-02,7,의심의 여지가 없는,컨트랙트란,0.5048418641090393,1
2018-01-02,7,장점,특징,0.6442348957061768,1
2018-01-02,7,장점,특성,0.5244326591491699,1
2018-01-02,7,중요한,가장,0.5371254086494446,6
2018-01-02,7,증대,향상,0.6337747573852539,2
2018-01-02,7,증대,확대,0.5193238258361816,1
2018-01-02,7,증대,확보,0.5161436796188354,1
2018-01-02,7,추진,진행,0.5358568429946899,3
2018-01-02,7,추진,발전,0.5099795460700989,5
2018-01-02,7,추진,계획,0.5205424427986145,1
2018-01-02,7,추진,추진,0.9999999403953552,2
2018-01-02,7,해결,방안,0.5310750603675842,1
2018-01-02,7,해결,극복,0.5064623355865479,2
2018-01-02,7,해결,문제,0.6186186075210571,2
2018-01-02,7,해결,방법,0.5185782313346863,4
2018-01-02,7,호황,광풍,0.5086863040924072,1
2018-01-02,7,확보,마련,0.5137236714363098,2
2018-01-02,9,증대,감소,0.6517643928527832,1
2018-01-02,9,추진,계획,0.5205424427986145,2
2018-01-02,9,추진,사업,0.5213737487792969,1
2018-01-03,11,강세,약세,0.7028064727783203,2
2018-01-03,11,경신,기록,0.522990882396698,1
2018-01-03,11,우세,강세,0.5120405554771423,3
2018-01-03,11,중요한,가장,0.5371254086494446,1
2018-01-03,11,추진,진행,0.5358568429946899,1
2018-01-03,11,호황,활황,0.6194796562194824,1
2018-01-03,12,경신,기록,0.522990882396698,1
2018-01-03,12,증대,감소,0.6517643928527832,5
2018-01-03,12,증대,증가,0.6946426630020142,1
2018-01-03,13,개선,향상,0.5878475904464722,1
2018-01-03,13,본격적인,본격,0.6104379892349243,1
2018-01-03,13,실현,구현,0.5969869494438171,1
2018-01-03,13,증대,향상,0.6337747573852539,1
2018-01-03,13,추진,계획,0.5205424427986145,2
2018-01-03,13,추천,추천,0.9999999403953552,1
2018-01-03,14,중요한,가장,0.5371254086494446,1
2018-01-03,14,추진,진행,0.5358568429946899,1
2018-01-03,15,개선,방안,0.5635414123535156,1
2018-01-03,15,상승효과,시너지,0.5509334206581116,1
2018-01-03,15,적극적으로,적극,0.6639531850814819,2
2018-01-03,15,증대,확대,0.5193238258361816,2
2018-01-03,15,증대,확보,0.5161436796188354,4
2018-01-03,15,추진,추진,0.9999999403953552,1
2018-01-03,15,추진,사업,0.5213737487792969,7
2018-01-03,15,추진,진행,0.5358568429946899,1
2018-01-03,15,해결,해법,0.5047330856323242,1
2018-01-03,15,해결,방안,0.5310750603675842,1
2018-01-03,16,본격적인,본격,0.6104379892349243,1
2018-01-03,16,적극적으로,적극,0.6639531850814819,2
2018-01-03,17,경신,기록,0.522990882396698,3
2018-01-03,17,성공,실패,0.7068131566047668,1
2018-01-03,17,적극적으로,적극,0.6639531850814819,1
2018-01-03,17,중요한,가장,0.5371254086494446,1
2018-01-03,17,증대,확대,0.5193238258361816,2
2018-01-03,17,증대,감소,0.6517643928527832,6
2018-01-03,17,증대,증가,0.6946426630020142,4
2018-01-03,17,추진,계획,0.5205424427986145,1
2018-01-03,17,호황,침체,0.6176011562347412,1
2018-01-03,18,가치,의미,0.5354709625244141,1
2018-01-03,18,중요한,가장,0.5371254086494446,1
2018-01-03,18,증대,감소,0.6517643928527832,1
2018-01-03,18,증대,증가,0.6946426630020142,1
2018-01-03,18,해결,문제,0.6186186075210571,1
2018-01-03,19,경신,기록,0.522990882396698,3
2018-01-03,19,우세,강세,0.5120405554771423,2
2018-01-03,19,증대,증가,0.6946426630020142,1
2018-01-03,20,추진,계획,0.5205424427986145,2
2018-01-03,20,추진,진행,0.5358568429946899,3
2018-01-03,20,확보,마련,0.5137236714363098,1
2018-01-03,21,증대,확대,0.5193238258361816,1
2018-01-04,22,우세,강세,0.5120405554771423,2
2018-01-04,23,추진,계획,0.5205424427986145,1
2018-01-04,23,충족,요구,0.5395625233650208,1
2018-01-04,24,가치,의미,0.5354709625244141,1
2018-01-04,24,추진,발전,0.5099795460700989,1
2018-01-04,24,해결,극복,0.5064623355865479,1
2018-01-04,25,개선,방안,0.5635414123535156,2
2018-01-04,25,중요한,가장,0.5371254086494446,1
2018-01-04,25,추진,계획,0.5205424427986145,3
2018-01-04,25,추진,추진,0.9999999403953552,1
2018-01-04,25,추진,사업,0.5213737487792969,5
2018-01-04,25,추진,검토,0.5113310813903809,2
2018-01-04,25,충족,요구,0.5395625233650208,2
2018-01-04,25,해결,문제,0.6186186075210571,3
2018-01-04,25,해결,방안,0.5310750603675842,2
2018-01-04,25,확보,마련,0.5137236714363098,2
2018-01-04,26,가치,의미,0.5354709625244141,1
2018-01-04,26,본격적인,본격,0.6104379892349243,1
2018-01-04,26,실현,구현,0.5969869494438171,3
2018-01-04,26,중요한,가장,0.5371254086494446,1
2018-01-04,26,추진,계획,0.5205424427986145,1
2018-01-04,26,확보,마련,0.5137236714363098,1
2018-01-04,27,개선,향상,0.5878475904464722,1
2018-01-04,27,개선,방안,0.5635414123535156,1
2018-01-04,27,경신,기록,0.522990882396698,1
2018-01-04,27,실현,구현,0.5969869494438171,2
2018-01-04,27,의심의 여지가 없는,카투홈,0.5245578289031982,2
2018-01-04,27,중요한,가장,0.5371254086494446,1
2018-01-04,27,증대,향상,0.6337747573852539,1
2018-01-04,27,증대,확대,0.5193238258361816,2
2018-01-04,27,증대,확보,0.5161436796188354,2
2018-01-04,27,추진,계획,0.5205424427986145,2
2018-01-04,27,추진,진행,0.5358568429946899,2
2018-01-04,27,추천,추천,0.9999999403953552,1
2018-01-04,27,해결,방안,0.5310750603675842,1
2018-01-04,28,경신,기록,0.522990882396698,2
2018-01-04,28,우세,강세,0.5120405554771423,3
2018-01-04,28,증대,증가,0.6946426630020142,1
2018-01-04,29,경신,기록,0.522990882396698,1
2018-01-04,29,증대,감소,0.6517643928527832,2
2018-01-04,29,증대,증가,0.6946426630020142,3
2018-01-05,30,적극적으로,적극,0.6639531850814819,1
2018-01-05,30,추진,진행,0.5358568429946899,1
2018-01-05,30,충족,요구,0.5395625233650208,2
2018-01-05,31,우세,강세,0.5120405554771423,1
2018-01-05,31,중요한,가장,0.5371254086494446,1
2018-01-05,32,실현,구현,0.5969869494438171,1
2018-01-05,32,장점,특징,0.6442348957061768,1
2018-01-05,32,확보,마련,0.5137236714363098,1
2018-01-05,33,적극적으로,적극,0.6639531850814819,1
2018-01-05,33,중요한,가장,0.5371254086494446,1
2018-01-05,33,증대,확대,0.5193238258361816,2
2018-01-05,33,증대,증가,0.6946426630020142,1
2018-01-05,33,추진,중인,0.539746880531311,1
2018-01-05,33,추진,계획,0.5205424427986145,1
2018-01-05,33,추진,추진,0.9999999403953552,1
2018-01-05,33,추진,검토,0.5113310813903809,1
2018-01-05,33,추진,발전,0.5099795460700989,2
2018-01-05,33,해결,문제,0.6186186075210571,1
2018-01-05,33,확보,마련,0.5137236714363098,1
2018-01-05,35,경신,기록,0.522990882396698,4
2018-01-05,35,우세,강세,0.5120405554771423,1
2018-01-05,35,중요한,가장,0.5371254086494446,1
2018-01-05,35,증대,확대,0.5193238258361816,1
2018-01-05,35,증대,감소,0.6517643928527832,3
2018-01-05,35,증대,증가,0.6946426630020142,8
2018-01-05,35,호황,침체,0.6176011562347412,1
2018-01-05,36,중요한,가장,0.5371254086494446,1
2018-01-05,36,해결,문제,0.6186186075210571,1
2018-01-05,36,해결,해법,0.5047330856323242,1
2018-01-05,37,중요한,가장,0.5371254086494446,2
2018-01-05,37,추진,계획,0.5205424427986145,3
2018-01-05,37,추진,추진,0.9999999403953552,1
2018-01-05,37,추진,검토,0.5113310813903809,1
2018-01-05,37,충족,요구,0.5395625233650208,2
2018-01-05,38,경신,기록,0.522990882396698,1
2018-01-05,38,실현,구현,0.5969869494438171,1
2018-01-05,38,중요한,가장,0.5371254086494446,1
2018-01-05,38,증대,감소,0.6517643928527832,3
2018-01-05,38,추진,계획,0.5205424427986145,1
2018-01-05,39,추진,추진,0.9999999403953552,1
2018-01-05,39,해결,문제,0.6186186075210571,1
2018-01-05,39,해결,방법,0.5185782313346863,1
2018-01-05,40,중요한,가장,0.5371254086494446,1
2018-01-05,40,증대,증가,0.6946426630020142,1
2018-01-05,40,추진,중인,0.539746880531311,1
2018-01-05,40,추진,사업,0.5213737487792969,3
2018-01-05,40,추진,진행,0.5358568429946899,1
2018-01-05,41,강세,급락,0.507910966873169,1
2018-01-05,41,개선,향상,0.5878475904464722,1
2018-01-05,41,경신,기록,0.522990882396698,1
2018-01-05,41,증대,향상,0.6337747573852539,1
2018-01-05,41,증대,확대,0.5193238258361816,1
2018-01-05,41,증대,감소,0.6517643928527832,2
2018-01-05,41,증대,급증,0.5051040649414062,1
2018-01-05,41,증대,증가,0.6946426630020142,2
2018-01-05,41,추진,계획,0.5205424427986145,1
2018-01-05,41,확보,증대,0.5161436796188354,2
2018-01-05,42,강세,급락,0.507910966873169,1
2018-01-05,42,상회한,밑돌,0.6251471042633057,1
2018-01-05,42,의심의 여지가 없는,횡보할,0.5093511343002319,1
2018-01-05,42,증대,감소,0.6517643928527832,2
2018-01-05,42,증대,증가,0.6946426630020142,2
2018-01-05,43,경신,기록,0.522990882396698,1
2018-01-05,43,장점,특성,0.5244326591491699,1
2018-01-05,43,증대,확보,0.5161436796188354,3
2018-01-05,43,추진,사업,0.5213737487792969,1
2018-01-05,43,충족,요구,0.5395625233650208,1
2018-01-05,44,중요한,가장,0.5371254086494446,1
2018-01-05,44,추진,계획,0.5205424427986145,1
2018-01-05,44,추진,진행,0.5358568429946899,1
2018-01-05,44,확보,마련,0.5137236714363098,3
2018-01-05,45,상승효과,시너지,0.5509334206581116,1
2018-01-08,46,경신,기록,0.522990882396698,4
2018-01-08,46,중요한,가장,0.5371254086494446,3
2018-01-08,46,추진,중인,0.539746880531311,1
2018-01-08,46,추진,사업,0.5213737487792969,1
2018-01-08,46,추진,진행,0.5358568429946899,1
2018-01-08,47,우세,강세,0.5120405554771423,1
2018-01-08,47,중요한,가장,0.5371254086494446,1
2018-01-08,47,증대,감소,0.6517643928527832,1
2018-01-08,47,증대,증가,0.6946426630020142,1
2018-01-08,47,확보,마련,0.5137236714363098,1
2018-01-08,48,개선,방안,0.5635414123535156,1
2018-01-08,48,경신,기록,0.522990882396698,1
2018-01-08,48,실현,차익,0.531851053237915,2
2018-01-08,48,우세,강세,0.5120405554771423,3
2018-01-08,48,증대,확대,0.5193238258361816,4
2018-01-08,48,증대,감소,0.6517643928527832,1
2018-01-08,48,증대,증가,0.6946426630020142,3
2018-01-08,48,해결,방안,0.5310750603675842,1
2018-01-08,49,가치 있는,둥펑웨다기,0.5097671151161194,1
2018-01-08,49,도움이 되는,둥펑웨다기,0.5656965374946594,1
2018-01-08,49,의심의 여지가 없는,둥펑웨다기,0.6107367277145386,1
2018-01-08,49,추진,발전,0.5099795460700989,1
2018-01-08,50,경신,기록,0.522990882396698,1
2018-01-08,50,본격적인,본격,0.6104379892349243,3
2018-01-08,50,실현,구현,0.5969869494438171,1
2018-01-08,50,중요한,가장,0.5371254086494446,1
2018-01-08,50,증대,감소,0.6517643928527832,1
2018-01-08,50,증대,증가,0.6946426630020142,1
2018-01-08,50,추진,중인,0.539746880531311,2
2018-01-08,50,추진,사업,0.5213737487792969,1
