date,news_num,KOSELF_pos_word,news_word,cosine_similarity,frequency
2018-01-02,1,중요한,가장,0.5371254086494446,1
2018-01-02,1,증대,증가,0.6946426630020142,1
2018-01-02,2,적극적으로,적극,0.6639531850814819,1
2018-01-02,2,증대,증가,0.6946426630020142,1
2018-01-02,2,증대,확보,0.5161436796188354,1
2018-01-02,2,증대,확대,0.5193238258361816,1
2018-01-02,2,추진,추진,0.9999999403953552,1
2018-01-02,2,추진,중인,0.539746880531311,1
2018-01-02,2,추진,진행,0.5358568429946899,1
2018-01-02,2,추진,사업,0.5213737487792969,10
2018-01-02,3,가치,의미,0.5354709625244141,1
2018-01-02,3,우세,강세,0.5120405554771423,2
2018-01-02,3,적극적으로,적극,0.6639531850814819,1
2018-01-02,3,증대,증가,0.6946426630020142,1
2018-01-02,3,증대,확보,0.5161436796188354,2
2018-01-02,3,증대,확대,0.5193238258361816,2
2018-01-02,3,증대,급증,0.5051040649414062,1
2018-01-02,3,추진,중인,0.539746880531311,1
2018-01-02,3,추진,추진,0.9999999403953552,1
2018-01-02,3,추진,계획,0.5205424427986145,3
2018-01-02,3,추진,진행,0.5358568429946899,2
2018-01-02,3,추진,사업,0.5213737487792969,10
2018-01-02,3,해결,극복,0.5064623355865479,1
2018-01-02,3,확보,마련,0.5137236714363098,1
2018-01-02,4,개선,향상,0.5878475904464722,1
2018-01-02,4,적극적으로,적극,0.6639531850814819,2
2018-01-02,4,증대,향상,0.6337747573852539,1
2018-01-02,4,증대,확보,0.5161436796188354,3
2018-01-02,4,증대,급증,0.5051040649414062,1
2018-01-02,4,증대,확대,0.5193238258361816,4
2018-01-02,4,추진,계획,0.5205424427986145,1
2018-01-02,4,추진,사업,0.5213737487792969,7
2018-01-02,4,충족,요구,0.5395625233650208,1
2018-01-02,4,해결,방법,0.5185782313346863,1
2018-01-03,5,강세,약세,0.7028064727783203,2
2018-01-03,5,경신,기록,0.522990882396698,1
2018-01-03,5,우세,강세,0.5120405554771423,3
2018-01-03,5,중요한,가장,0.5371254086494446,1
2018-01-03,5,추진,진행,0.5358568429946899,1
2018-01-03,5,호황,활황,0.6194796562194824,1
2018-01-03,6,가치 있는,증설량,0.5356471538543701,1
2018-01-03,6,경신,기록,0.522990882396698,1
2018-01-03,6,중요한,가장,0.5371254086494446,1
2018-01-03,6,증대,증가,0.6946426630020142,2
2018-01-03,6,증대,확보,0.5161436796188354,1
2018-01-03,6,추진,계획,0.5205424427986145,1
2018-01-03,6,해결,문제,0.6186186075210571,1
2018-01-03,6,활력,활기,0.5939174294471741,1
2018-01-03,7,중요한,가장,0.5371254086494446,2
2018-01-03,7,증대,증가,0.6946426630020142,1
2018-01-03,7,증대,확대,0.5193238258361816,1
2018-01-03,7,추진,진행,0.5358568429946899,1
2018-01-03,7,추진,계획,0.5205424427986145,1
2018-01-03,7,추진,사업,0.5213737487792969,4
2018-01-03,7,확보,마련,0.5137236714363098,1
2018-01-04,8,우세,강세,0.5120405554771423,2
2018-01-04,9,경신,기록,0.522990882396698,7
2018-01-04,9,장점,특징,0.6442348957061768,1
2018-01-04,9,적극적으로,적극,0.6639531850814819,2
2018-01-04,9,중요한,가장,0.5371254086494446,1
2018-01-04,9,추진,중인,0.539746880531311,1
2018-01-05,10,우세,강세,0.5120405554771423,1
2018-01-05,10,중요한,가장,0.5371254086494446,1
2018-01-05,11,개선,방안,0.5635414123535156,1
2018-01-05,11,경신,기록,0.522990882396698,3
2018-01-05,11,본격적인,본격,0.6104379892349243,1
2018-01-05,11,실현,차익,0.531851053237915,4
2018-01-05,11,우세,강세,0.5120405554771423,3
2018-01-05,11,중요한,가장,0.5371254086494446,1
2018-01-05,11,증대,증가,0.6946426630020142,4
2018-01-05,11,증대,감소,0.6517643928527832,1
2018-01-05,11,증대,확대,0.5193238258361816,4
2018-01-05,11,해결,방안,0.5310750603675842,1
2018-01-08,12,본격적인,본격,0.6104379892349243,2
2018-01-08,12,우세,강세,0.5120405554771423,1
2018-01-08,12,증대,증가,0.6946426630020142,3
2018-01-08,12,증대,확보,0.5161436796188354,2
2018-01-08,12,증대,확대,0.5193238258361816,1
2018-01-08,12,추진,계획,0.5205424427986145,1
