code,date,lstm,arima,fbprophet,RL,mail_news,mail_news_nsi,asia_news,asia_news_nsi,sampro_youtube,hk_youtube,suka_youtube,close,change
005380,2018-01-16,135282.67211914062,155533.82951416794,160184.70462199216,1,0.7346153846153847,147.15384615384616,0.7777777777777777,155.88888888888889,,,0.07173860259354115,158000,0.019354838709677358
005380,2018-01-17,137288.66662979126,158564.08882733932,160968.26461402368,-1,0.6875,137.75,0.6227678571428571,124.80357142857143,,,0.04149970784783363,157500,-0.0031645569620253333
005380,2018-01-18,137463.4376525879,158136.35445465017,161350.36734176375,-1,0.7433862433862434,148.67724867724868,0.7035714285714285,140.85714285714286,,,0.04149970784783363,155000,-0.015873015873015928
005380,2018-01-19,137928.3061027527,155389.05757799535,161875.4108378842,1,0.7523809523809525,150.76190476190476,0.18888888888888888,37.77777777777778,,,0.04149970784783363,162000,0.04516129032258065
005380,2018-01-22,138916.8327331543,163682.41874940135,162998.30048267165,-1,0.5781481481481482,115.76296296296296,0.625,125.22222222222223,,,0.04149970784783363,162500,0.0030864197530864335
005380,2018-01-23,140672.10721969604,163330.7889772361,163366.41990726072,0,0.7268707482993196,145.51700680272108,0.7166666666666667,143.43333333333334,,,0.04149970784783363,161000,-0.009230769230769265
005380,2018-01-24,140868.0329322815,162325.33712928218,163248.176617036,-1,0.65,130.0,0.5544455544455545,111.25274725274726,,,0.04149970784783363,156500,-0.02795031055900621
005380,2018-01-25,139941.13187789917,156798.1931546948,162747.26576976173,1,0.5875,117.9,0.5320767195767195,106.8042328042328,,,0.033378031104803085,158500,0.012779552715654896
005380,2018-01-26,140992.83418655396,157651.87979157374,162415.25705285507,-1,0.5164983164983165,103.63299663299662,0.601161995898838,120.41421736158578,,,0.033378031104803085,152500,-0.03785488958990535
005380,2018-01-29,140969.43244934082,149797.75977570453,161271.4831142155,-1,0.7318181818181819,146.45454545454547,0.6527777777777778,130.88888888888889,,,0.033378031104803085,154500,0.013114754098360715
005380,2018-01-30,140042.55542755127,153156.0869493996,161019.73133133512,-1,0.6785714285714285,135.83928571428572,0.36296296296296293,72.5925925925926,,,0.033378031104803085,156000,0.009708737864077666
005380,2018-01-31,139891.58868789673,155475.69686936837,160369.85451911486,-1,0.7297979797979798,146.18181818181816,0.5208333333333334,104.5,,,0.033378031104803085,162000,0.03846153846153855
005380,2018-02-01,140568.76106262207,163009.3277110032,159429.2917843042,0,0.6668253968253969,133.69841269841268,0.7037037037037037,140.96296296296296,,,0.05758490785956383,160500,-0.0092592592592593
005380,2018-02-02,140857.30838775635,162431.27650443497,158744.89957194214,-1,0.5979591836734695,119.87755102040816,0.6027777777777777,120.77777777777777,,,0.05758490785956383,162500,0.012461059190031154
005380,2018-02-05,140626.79376602173,164746.62866704035,157081.38353797447,1,0.8026315789473684,160.63157894736844,0.6666666666666666,133.66666666666666,,,0.05758490785956383,159000,-0.021538461538461506
005380,2018-02-06,140752.98290252686,159601.96757591053,156821.7462000046,1,0.5440476190476191,109.0595238095238,0.38888888888888884,77.94444444444444,,,0.05758490785956383,157500,-0.009433962264150941
005380,2018-02-07,140847.3048210144,156546.0394689127,156242.82684354403,-1,0.8,160.4,0.6682692307692308,133.77884615384613,,,0.007348267361521721,157500,0.0
005380,2018-02-08,141479.34999465942,156599.90845301017,155441.85687112852,-1,0.5902777777777778,118.3888888888889,0.5,100.8,,,0.007348267361521721,161000,0.022222222222222143
005380,2018-02-09,141704.72764968872,160596.8606554043,154947.89179708055,-1,0.3333333333333333,66.66666666666667,0.3072294372294372,61.645887445887446,,,0.007348267361521721,155000,-0.037267080745341574
005380,2018-02-12,141554.43983078003,154019.04171888652,154062.7400704086,1,0.3657407407407407,73.25925925925927,0.45,90.2,,,0.04694421961903572,154000,-0.006451612903225823
005380,2018-02-13,140543.7731742859,153376.5727337473,154088.68187415376,1,0.3239795918367347,65.08163265306122,0.4583333333333333,92.41666666666667,,,0.04694421961903572,152500,-0.009740259740259716
005380,2018-02-14,140704.0885925293,151010.573595313,154394.78322618597,-1,0.3,60.6,0.75,150.0,,,0.04694421961903572,154500,0.013114754098360715
005380,2018-02-19,139797.63927459717,152894.07625896312,156185.6161880169,1,0.6590476190476191,132.07619047619048,0.7923076923076924,158.84615384615384,,,0.04694421961903572,155000,0.003236245954692629
005380,2018-02-20,139335.88304519653,154919.27411876523,156860.17818391998,-1,0.7333333333333333,146.86666666666665,0.5,101.0,,,0.018132210709154606,153500,-0.009677419354838679
005380,2018-02-21,138190.18926620483,153468.16104862155,157148.47649468432,-1,0.6599999999999999,132.4,0.5416666666666667,108.83333333333333,,,0.018132210709154606,160000,0.04234527687296419
005380,2018-02-22,138344.1240310669,161824.45320897884,157130.02557666574,-1,0.7216450216450216,144.4199134199134,0.6031746031746031,120.8015873015873,,,0.018132210709154606,157000,-0.018750000000000044
005380,2018-02-23,139115.5221939087,157517.58668978198,157324.32707567388,1,0.6084656084656084,121.91534391534391,0.5555555555555556,111.36111111111111,,,0.018132210709154606,159000,0.01273885350318471
005380,2018-02-26,139035.3434562683,160275.48753437513,157869.69064296284,-1,0.6458333333333334,129.54166666666666,0.0,0.0,,,0.018132210709154606,161000,0.012578616352201255
005380,2018-02-27,138433.89177322388,162622.50818697014,158157.6172931201,0,0.5,100.375,0.8083333333333332,161.66666666666669,,,0.018132210709154606,161000,0.0
005380,2018-02-28,140424.74575042725,161347.21167327798,158010.08469806358,-1,0.41666666666666663,83.83333333333333,0.47916666666666663,96.08333333333333,,,0.018132210709154606,161500,0.0031055900621117516
005380,2018-03-02,140445.29962539673,162673.063362512,157213.4187548544,1,0.6338805087252292,126.91895888790297,0.3246753246753246,65.07792207792208,,,0.018132210709154606,156000,-0.034055727554179516
005380,2018-03-05,140491.80269241333,155297.39403976375,156224.86974893734,1,0.6458333333333334,129.66666666666669,0.6833333333333333,136.96666666666667,,,0.018132210709154606,153000,-0.019230769230769273
005380,2018-03-06,140085.57977676392,151121.84064660894,156027.46774326306,-1,0.3,60.333333333333336,0.29166666666666663,58.58333333333333,,,0.018132210709154606,157000,0.02614379084967311
005380,2018-03-07,140505.37509918213,155748.8862625062,155420.4008916717,-1,0.5918367346938774,118.51020408163265,0.5833333333333333,116.91666666666667,,,0.02716580405831337,152500,-0.0286624203821656
005380,2018-03-08,140859.09881591797,150212.70902669936,154504.93211750351,-1,0.8285714285714286,165.71428571428572,0.4166666666666667,84.0,,,0.02716580405831337,154500,0.013114754098360715
