Date,Open,High,Low,Close,Volume,Change,BPS,PER,PBR,EPS,DIV,DPS,Action,act
2021-02-04,251500,253000,244000,248500,1907305,0.012219959266802416,253001,21.97,0.98,11310,1.61,4000,2,2
2021-02-05,249500,250500,243000,249500,1539977,0.004024144869215318,253001,22.06,0.99,11310,1.6,4000,1,2
2021-02-08,238000,240500,228500,234000,3212977,-0.06212424849699394,253001,20.69,0.92,11310,1.71,4000,2,2
2021-02-09,232500,240500,232500,236500,1391614,0.010683760683760646,253001,20.91,0.93,11310,1.69,4000,1,2
2021-02-10,239000,246000,235000,245000,1233628,0.03594080338266381,253001,21.66,0.97,11310,1.63,4000,2,2
2021-02-15,247000,249000,243500,247500,916331,0.010204081632652962,253001,21.88,0.98,11310,1.62,4000,2,2
2021-02-16,249000,251000,245000,247500,1179084,0.0,253001,21.88,0.98,11310,1.62,4000,2,2
2021-02-17,248000,248000,242500,243500,871176,-0.016161616161616155,253001,21.53,0.96,11310,1.64,4000,2,2
2021-02-18,241000,243500,235500,235500,1260023,-0.03285420944558526,253001,20.82,0.93,11310,1.7,4000,1,2
2021-02-19,236500,242000,235500,242000,1168454,0.027600849256900206,253001,21.4,0.96,11310,1.65,4000,1,2
2021-02-22,243000,247500,240000,241500,1157808,-0.0020661157024793875,253001,21.35,0.95,11310,1.66,4000,2,2
2021-02-23,242500,247500,237000,244500,1629578,0.012422360248447228,253001,21.62,0.97,11310,1.64,4000,2,2
2021-02-24,246500,249000,235000,235000,2072507,-0.03885480572597133,253001,20.78,0.93,11310,1.7,4000,2,2
2021-02-25,239000,245000,235000,245000,1562697,0.042553191489361764,253001,21.66,0.97,11310,1.63,4000,1,2
2021-02-26,238500,248500,235500,237000,2710962,-0.03265306122448974,253001,20.95,0.94,11310,1.69,4000,2,2
2021-03-02,244500,249000,237000,239000,2509152,0.00843881856540074,253001,21.13,0.94,11310,1.67,4000,1,2
2021-03-03,239000,241500,236500,240000,910872,0.004184100418409997,253001,21.22,0.95,11310,1.67,4000,1,2
2021-03-04,236000,238000,232500,235000,1274581,-0.02083333333333337,253001,20.78,0.93,11310,1.7,4000,2,2
2021-03-05,230500,237000,228500,235000,1153198,0.0,253001,20.78,0.93,11310,1.7,4000,1,2
2021-03-08,237000,237500,230000,230500,853206,-0.019148936170212738,253001,20.38,0.91,11310,1.74,4000,2,2
2021-03-09,230500,234000,228000,231500,1254755,0.00433839479392617,253001,20.47,0.92,11310,1.73,4000,1,2
2021-03-10,236500,236500,227000,227500,901351,-0.017278617710583144,253001,20.11,0.9,11310,1.76,4000,0,2
2021-03-11,228000,232000,227500,228500,1154314,0.00439560439560438,253001,20.2,0.9,11310,1.75,4000,2,2
2021-03-12,231500,233500,229000,232500,823038,0.017505470459518557,253001,20.56,0.92,11310,1.72,4000,2,2
2021-03-15,233000,236000,230000,232000,769672,-0.0021505376344086446,253001,20.51,0.92,11310,1.72,4000,1,2
2021-03-16,233500,235000,232000,234000,633617,0.008620689655172376,253001,20.69,0.92,11310,1.71,4000,0,2
2021-03-17,234000,234000,230000,232000,627439,-0.008547008547008517,253001,20.51,0.92,11310,1.72,4000,2,2
2021-03-18,234500,238000,233500,234000,1005422,0.008620689655172376,253001,20.69,0.92,11310,1.71,4000,1,2
2021-03-19,230000,232000,229000,229500,1055587,-0.019230769230769273,253001,20.29,0.91,11310,1.74,4000,0,2
2021-03-22,230000,231000,227500,229000,739527,-0.002178649237472796,253001,20.25,0.91,11310,1.75,4000,0,2
2021-03-23,229500,231000,225500,226500,1024811,-0.01091703056768556,253001,20.03,0.9,11310,1.77,4000,2,2
2021-03-24,225000,225500,220000,221000,1049551,-0.02428256070640178,253001,19.54,0.87,11310,1.81,4000,0,2
2021-03-25,218500,220500,216000,218000,1087519,-0.013574660633484115,253001,19.27,0.86,11310,1.83,4000,0,2
2021-03-26,219500,219500,212000,215500,1480861,-0.011467889908256867,253001,19.05,0.85,11310,1.86,4000,1,2
2021-03-29,215500,217500,211000,215500,1184415,0.0,253001,19.05,0.85,11310,1.86,4000,1,2
2021-03-30,215500,221000,215000,219500,935840,0.018561484918793614,253001,19.41,0.87,11310,1.82,4000,2,2
2021-03-31,221500,222000,218000,218000,750876,-0.006833712984054663,253001,19.27,0.86,11310,1.83,4000,1,2
2021-04-01,220500,224500,218500,219000,749450,0.004587155963302836,253001,19.36,0.87,11310,1.83,4000,1,2
2021-04-02,225500,238500,225000,233500,3648528,0.06621004566210043,253001,20.65,0.92,11310,1.71,4000,1,2
2021-04-05,236000,236500,230000,234000,990184,0.0021413276231263545,253001,20.69,0.92,11310,1.71,4000,2,2
2021-04-06,235000,235000,229500,230000,737694,-0.017094017094017144,253001,20.34,0.91,11310,1.74,4000,1,2
2021-04-07,228500,232500,226500,230000,708886,0.0,253001,20.34,0.91,11310,1.74,4000,2,2
2021-04-08,229000,233500,227000,231500,915323,0.006521739130434856,253001,20.47,0.92,11310,1.73,4000,1,2
2021-04-09,231500,232000,227000,228500,726250,-0.01295896328293733,253001,20.2,0.9,11310,1.75,4000,2,2
2021-04-12,228000,229000,225500,226000,659014,-0.01094091903719907,253001,19.98,0.89,11310,1.77,4000,0,2
2021-04-13,226500,230000,226000,230000,634607,0.017699115044247815,253001,20.34,0.91,11310,1.74,4000,2,2
2021-04-14,231000,237000,230500,232500,940909,0.010869565217391353,253001,20.56,0.92,11310,1.72,4000,0,2
2021-04-15,232500,232500,229000,230500,555364,-0.008602150537634357,253001,20.38,0.91,11310,1.74,4000,1,2
2021-04-16,231500,233500,230500,231500,577562,0.00433839479392617,253001,20.47,0.92,11310,1.73,4000,1,2
2021-04-19,232000,232500,229000,230000,715867,-0.006479481641468721,253001,20.34,0.91,11310,1.74,4000,2,2
2021-04-20,230000,231000,228500,229000,722449,-0.004347826086956497,253001,20.25,0.91,11310,1.75,4000,2,2
2021-04-21,227500,228000,224000,225500,848076,-0.015283842794759805,253001,19.94,0.89,11310,1.77,4000,2,2
2021-04-22,226500,231000,225500,226000,1025922,0.0022172949002217113,253001,19.98,0.89,11310,1.77,4000,2,2
2021-04-23,225500,225500,220500,221000,1202196,-0.02212389380530977,253001,19.54,0.87,11310,1.81,4000,1,2
2021-04-26,221500,222500,220000,221500,653982,0.002262443438914019,253001,19.58,0.88,11310,1.81,4000,2,2
2021-04-27,222000,222500,218000,220000,763634,-0.006772009029345383,253001,19.45,0.87,11310,1.82,4000,1,2
2021-04-28,220000,223500,219500,221500,701452,0.006818181818181834,253001,19.58,0.88,11310,1.81,4000,2,2
2021-04-29,221000,221500,217000,217500,1047837,-0.018058690744920947,253001,19.23,0.86,11310,1.84,4000,2,2
2021-04-30,216000,216500,211000,212000,1168115,-0.025287356321839094,253001,18.74,0.84,11310,1.89,4000,2,2
2021-05-03,212000,222500,211000,218000,1189242,0.028301886792452935,250888,39.97,0.87,5454,1.38,3000,2,2
2021-05-04,220000,224500,217500,223500,953550,0.025229357798165042,250888,40.98,0.89,5454,1.34,3000,0,2
2021-05-06,223000,225000,221000,223500,645594,0.0,250888,40.98,0.89,5454,1.34,3000,2,2
2021-05-07,223500,227000,221000,224000,639489,0.0022371364653244186,250888,41.07,0.89,5454,1.34,3000,2,2
2021-05-10,226500,230000,225500,229500,1117219,0.024553571428571397,250888,42.08,0.91,5454,1.31,3000,2,2
2021-05-11,227000,228500,223500,226500,852825,-0.013071895424836555,250888,41.53,0.9,5454,1.32,3000,1,2
2021-05-12,226500,233000,223000,227500,1649500,0.004415011037527616,250888,41.71,0.91,5454,1.32,3000,2,2
2021-05-13,224000,232000,221500,229500,1593554,0.00879120879120876,250888,42.08,0.91,5454,1.31,3000,1,2
2021-05-14,234000,236000,226500,229000,1357407,-0.002178649237472796,250888,41.99,0.91,5454,1.31,3000,2,2
2021-05-17,232000,232500,225000,227000,875528,-0.008733624454148492,250888,41.62,0.9,5454,1.32,3000,2,2
2021-05-18,227500,232500,226000,231000,1034501,0.017621145374449254,250888,42.35,0.92,5454,1.3,3000,2,2
2021-05-20,228500,230500,224000,224500,1190072,-0.02813852813852813,250888,41.16,0.89,5454,1.34,3000,2,2
2021-05-21,227000,233000,225500,227500,1333704,0.013363028953229383,250888,41.71,0.91,5454,1.32,3000,2,2
2021-05-24,227500,231000,226000,228000,765657,0.00219780219780219,250888,41.8,0.91,5454,1.32,3000,1,2
2021-05-25,230000,230000,225000,227500,781950,-0.002192982456140302,250888,41.71,0.91,5454,1.32,3000,1,2
2021-05-26,227500,229000,222500,223500,1088210,-0.01758241758241763,250888,40.98,0.89,5454,1.34,3000,2,2
2021-05-27,223000,223500,220000,220500,2306997,-0.01342281879194629,250888,40.43,0.88,5454,1.36,3000,2,2
2021-05-28,223500,232500,223000,232000,2394356,0.05215419501133778,250888,42.54,0.92,5454,1.29,3000,2,2
2021-05-31,233000,235500,230500,235000,1132711,0.012931034482758674,250888,43.09,0.94,5454,1.28,3000,2,2
2021-06-01,235000,237500,232500,237000,1027141,0.008510638297872353,250888,43.45,0.94,5454,1.27,3000,2,2
2021-06-02,238500,243000,235500,238000,1707167,0.00421940928270037,250888,43.64,0.95,5454,1.26,3000,1,2
2021-06-03,238500,240500,236500,238500,1034103,0.0021008403361344463,250888,43.73,0.95,5454,1.26,3000,2,2
2021-06-04,241500,243000,238000,241500,1333789,0.012578616352201255,250888,44.28,0.96,5454,1.24,3000,2,2
2021-06-07,244500,247500,240500,241500,1343895,0.0,250888,44.28,0.96,5454,1.24,3000,1,2
2021-06-08,241500,245000,238500,243500,875362,0.008281573498964745,250888,44.65,0.97,5454,1.23,3000,2,2
2021-06-09,243000,245500,239000,239500,941037,-0.01642710472279263,250888,43.91,0.95,5454,1.25,3000,2,2
2021-06-10,239000,240000,236000,236000,1094346,-0.014613778705636737,250888,43.27,0.94,5454,1.27,3000,1,2
2021-06-11,237500,241500,237000,238500,687536,0.010593220338983134,250888,43.73,0.95,5454,1.26,3000,2,2
2021-06-14,238500,240000,235000,238000,561560,-0.002096436058700246,250888,43.64,0.95,5454,1.26,3000,1,2
2021-06-15,238000,239000,235500,237000,471192,-0.004201680672268893,250888,43.45,0.94,5454,1.27,3000,2,2
2021-06-16,237000,243000,237000,239500,778322,0.010548523206751037,250888,43.91,0.95,5454,1.25,3000,1,2
2021-06-17,239000,239500,236000,236500,724881,-0.012526096033402934,250888,43.36,0.94,5454,1.27,3000,2,2
2021-06-18,237000,238000,235000,235000,1036077,-0.006342494714587699,250888,43.09,0.94,5454,1.28,3000,2,2
2021-06-21,234000,236000,232000,233000,823355,-0.008510638297872353,250888,42.72,0.93,5454,1.29,3000,2,2
2021-06-22,235500,243000,235000,241000,1299242,0.03433476394849788,250888,44.19,0.96,5454,1.24,3000,2,2
2021-06-23,242000,243000,239000,242500,843399,0.006224066390041472,250888,44.46,0.97,5454,1.24,3000,1,2
2021-06-24,243500,249000,241000,242500,1494131,0.0,250888,44.46,0.97,5454,1.24,3000,2,2
2021-06-25,243500,244000,241000,243000,537893,0.0020618556701030855,250888,44.55,0.97,5454,1.23,3000,1,2
2021-06-28,244000,244500,240000,241000,575102,-0.008230452674897082,250888,44.19,0.96,5454,1.24,3000,1,2
2021-06-29,240500,242500,239000,239500,627915,-0.006224066390041472,250888,43.91,0.95,5454,1.25,3000,1,2
2021-06-30,240000,241000,238500,239500,653096,0.0,250888,43.91,0.95,5454,1.25,3000,2,2
2021-07-01,238500,243000,236000,242000,1031692,0.010438413361169019,250888,44.37,0.96,5454,1.24,3000,2,2
2021-07-02,243500,243500,239000,239000,829518,-0.012396694214875992,250888,43.82,0.95,5454,1.26,3000,2,2
2021-07-05,239000,240000,235000,236000,861912,-0.012552301255230103,250888,43.27,0.94,5454,1.27,3000,1,2
2021-07-06,236500,238000,235500,236000,497009,0.0,250888,43.27,0.94,5454,1.27,3000,1,2
2021-07-07,235000,235500,232000,232000,1122107,-0.016949152542372836,250888,42.54,0.92,5454,1.29,3000,0,2
2021-07-08,232000,233000,229000,229500,1241792,-0.010775862068965525,250888,42.08,0.91,5454,1.31,3000,2,2
2021-07-09,227500,229000,225000,226000,1137429,-0.015250544662309351,250888,41.44,0.9,5454,1.33,3000,1,2
2021-07-12,229000,232000,228000,230000,529258,0.017699115044247815,250888,42.17,0.92,5454,1.3,3000,2,2
2021-07-13,230000,231500,229000,230000,518563,0.0,250888,42.17,0.92,5454,1.3,3000,2,2
2021-07-14,230500,232500,228500,230000,582990,0.0,250888,42.17,0.92,5454,1.3,3000,2,2
2021-07-15,230000,232500,229500,231500,546166,0.006521739130434856,250888,42.45,0.92,5454,1.3,3000,2,2
2021-07-16,230000,230500,228000,230000,468595,-0.006479481641468721,250888,42.17,0.92,5454,1.3,3000,2,2
2021-07-19,228000,228500,227000,227500,432339,-0.010869565217391353,250888,41.71,0.91,5454,1.32,3000,2,2
2021-07-20,225500,229500,225000,227000,636495,-0.00219780219780219,250888,41.62,0.9,5454,1.32,3000,1,2
2021-07-21,231500,232000,227500,228000,631902,0.004405286343612369,250888,41.8,0.91,5454,1.32,3000,2,2
2021-07-22,228500,231500,227500,228500,790428,0.002192982456140413,250888,41.9,0.91,5454,1.31,3000,2,2
2021-07-23,229000,229000,224000,225500,1574776,-0.013129102844638973,250888,41.35,0.9,5454,1.33,3000,2,2
2021-07-26,225500,226500,224000,224500,719330,-0.0044345898004434225,250888,41.16,0.89,5454,1.34,3000,1,2
2021-07-27,225500,226500,224000,225000,738143,0.00222717149220486,250888,41.25,0.9,5454,1.33,3000,2,2
2021-07-28,225000,225000,221000,222500,886854,-0.011111111111111072,250888,40.8,0.89,5454,1.35,3000,0,2
2021-07-29,223000,224000,222000,222000,496679,-0.0022471910112359383,250888,40.7,0.88,5454,1.35,3000,0,2
2021-07-30,222000,222000,218000,218000,909716,-0.018018018018018056,250888,39.97,0.87,5454,1.38,3000,2,2
2021-08-02,218000,220500,217000,220000,676544,0.00917431192660545,250888,40.34,0.88,5454,1.36,3000,2,2
2021-08-03,219000,223500,218000,223500,775231,0.015909090909090873,250888,40.98,0.89,5454,1.34,3000,2,2
2021-08-04,224000,225000,222500,225000,542319,0.006711409395973256,250888,41.25,0.9,5454,1.33,3000,2,2
2021-08-05,223000,224500,222500,223000,470741,-0.008888888888888835,250888,40.89,0.89,5454,1.35,3000,2,2
2021-08-06,224500,225000,222500,222500,384056,-0.0022421524663677195,250888,40.8,0.89,5454,1.35,3000,1,2
2021-08-09,220500,222500,220000,221000,582236,-0.006741573033707815,250888,40.52,0.88,5454,1.36,3000,2,2
2021-08-10,220500,221000,218500,219000,497715,-0.009049773755656076,250888,40.15,0.87,5454,1.37,3000,1,2
2021-08-11,219000,220500,218000,218500,490442,-0.0022831050228310223,250888,40.06,0.87,5454,1.37,3000,1,2
2021-08-12,220000,224000,219000,219000,862826,0.0022883295194509046,250888,40.15,0.87,5454,1.37,3000,1,2
2021-08-13,221500,221500,214000,217000,864375,-0.0091324200913242,250888,39.79,0.86,5454,1.38,3000,2,2
2021-08-17,216000,217000,211000,213000,863610,-0.018433179723502335,250888,39.05,0.85,5454,1.41,3000,2,2
2021-08-18,211000,214000,209000,212500,671920,-0.0023474178403756207,250888,38.96,0.85,5454,1.41,3000,1,2
2021-08-19,212500,212500,205000,206500,1180734,-0.028235294117647025,250888,37.86,0.82,5454,1.45,3000,1,2
2021-08-20,207000,208000,200000,201500,1310974,-0.02421307506053272,250888,36.95,0.8,5454,1.49,3000,2,2
2021-08-23,203000,206000,201500,204000,848219,0.012406947890818865,250888,37.4,0.81,5454,1.47,3000,2,2
2021-08-24,206000,211000,206000,209500,745430,0.026960784313725394,250888,38.41,0.84,5454,1.43,3000,2,2
2021-08-25,210000,212500,207500,209500,477019,0.0,250888,38.41,0.84,5454,1.43,3000,2,2
2021-08-26,209500,212000,208000,210000,417323,0.0023866348448686736,250888,38.5,0.84,5454,1.43,3000,2,2
2021-08-27,209000,209500,205000,208500,502218,-0.0071428571428571175,250888,38.23,0.83,5454,1.44,3000,0,2
2021-08-30,211000,212500,210000,210000,409963,0.007194244604316502,250888,38.5,0.84,5454,1.43,3000,2,2
2021-08-31,210000,212500,208000,212500,777103,0.011904761904761862,250888,38.96,0.85,5454,1.41,3000,1,2
2021-09-01,214000,218500,213500,215000,855937,0.0117647058823529,250888,39.42,0.86,5454,1.4,3000,2,2
2021-09-02,214000,215000,210000,211500,656283,-0.016279069767441867,250888,38.78,0.84,5454,1.42,3000,2,2
2021-09-03,213000,215500,212000,214500,739961,0.014184397163120588,250888,39.33,0.85,5454,1.4,3000,1,2
2021-09-06,214500,216000,213500,215000,389587,0.002331002331002363,250888,39.42,0.86,5454,1.4,3000,2,2
2021-09-07,214500,214500,211500,212500,434105,-0.011627906976744207,250888,38.96,0.85,5454,1.41,3000,0,2
2021-09-08,210500,214500,210000,213000,593084,0.0023529411764706687,250888,39.05,0.85,5454,1.41,3000,1,2
2021-09-09,212500,212500,208000,208500,780270,-0.021126760563380254,250888,38.23,0.83,5454,1.44,3000,0,2
2021-09-10,208500,209500,204000,206500,678308,-0.00959232613908878,250888,37.86,0.82,5454,1.45,3000,1,2
2021-09-13,206500,206500,204000,205000,590609,-0.007263922518159771,250888,37.59,0.82,5454,1.46,3000,2,2
2021-09-14,206500,211500,206000,209000,721080,0.019512195121951237,250888,38.32,0.83,5454,1.44,3000,2,2
2021-09-15,208000,211500,208000,209500,471554,0.0023923444976077235,250888,38.41,0.84,5454,1.43,3000,2,2
