Date,Open,High,Low,Close,Volume,Change,BPS,PER,PBR,EPS,DIV,DPS,Action,act
2021-01-26,327500,335000,321500,322500,1256043,0.004672897196261738,20421,146.86,15.79,2196,0.0,0,0,2
2021-01-27,326000,333000,318000,329000,1013961,0.020155038759689825,20421,149.82,16.11,2196,0.0,0,2,2
2021-01-28,319500,338000,316000,334500,1488920,0.016717325227963542,20421,152.32,16.38,2196,0.0,0,2,2
2021-01-29,334500,339000,322500,324000,1076910,-0.03139013452914796,20421,147.54,15.87,2196,0.0,0,2,2
2021-02-01,334000,382999,333000,371000,6018601,0.1450617283950617,20421,168.94,18.17,2196,0.0,0,0,1
2021-02-02,370000,370000,352500,355500,2321590,-0.0417789757412399,20421,161.89,17.41,2196,0.0,0,0,2
2021-02-03,357500,359500,338000,347500,1922464,-0.02250351617440227,20421,158.24,17.02,2196,0.0,0,2,2
2021-02-04,345000,349500,337500,341500,1099579,-0.01726618705035976,20421,155.51,16.72,2196,0.0,0,2,2
2021-02-05,347500,355000,335000,341500,1997418,0.0,20421,155.51,16.72,2196,0.0,0,1,2
2021-02-08,350000,351500,336000,336000,784558,-0.016105417276720324,20421,153.01,16.45,2196,0.0,0,1,2
2021-02-09,336000,337500,328000,328000,984780,-0.023809523809523836,20421,149.36,16.06,2196,0.0,0,2,2
2021-02-10,326500,332000,324500,332000,734865,0.012195121951219523,20421,151.18,16.26,2196,0.0,0,0,2
2021-02-15,340000,343500,333000,333000,1188210,0.003012048192771122,20421,151.64,16.31,2196,0.0,0,2,2
2021-02-16,335000,335500,324500,325000,827534,-0.024024024024024038,20421,148.0,15.91,2196,0.0,0,1,2
2021-02-17,324500,329000,315500,321500,951224,-0.010769230769230753,20421,146.4,15.74,2196,0.0,0,2,2
2021-02-18,320000,326500,314500,314500,671084,-0.021772939346811793,20421,143.21,15.4,2196,0.0,0,2,2
2021-02-19,310500,318500,306000,318500,855583,0.012718600953895098,20421,145.04,15.6,2196,0.0,0,0,2
2021-02-22,322000,322500,308500,309500,725100,-0.028257456828885363,20421,140.94,15.16,2196,0.0,0,0,2
2021-02-23,311000,312500,296000,296000,1261921,-0.043618739903069415,20421,134.79,14.49,2196,0.0,0,2,2
2021-02-24,292500,301000,282000,282000,1494863,-0.04729729729729726,20421,128.42,13.81,2196,0.0,0,2,2
2021-02-25,290500,309000,286500,308000,1378139,0.09219858156028371,20421,140.26,15.08,2196,0.0,0,0,2
2021-02-26,300000,304000,292000,297500,1062427,-0.03409090909090906,20421,135.47,14.57,2196,0.0,0,1,2
2021-03-02,302500,307000,288500,291500,909178,-0.020168067226890796,20421,132.74,14.27,2196,0.0,0,2,2
2021-03-03,292500,306000,290000,303000,878080,0.039451114922812947,20421,137.98,14.84,2196,0.0,0,2,2
2021-03-04,303000,310000,297500,306500,772420,0.011551155115511635,20421,139.57,15.01,2196,0.0,0,0,2
2021-03-05,305000,307000,300000,301500,469774,-0.01631321370309946,20421,137.3,14.76,2196,0.0,0,2,2
2021-03-08,304000,304000,290500,291000,595881,-0.03482587064676612,20421,132.51,14.25,2196,0.0,0,2,2
2021-03-09,288000,292000,280500,287500,853291,-0.012027491408934665,20421,130.92,14.08,2196,0.0,0,2,2
2021-03-10,291500,296500,284000,285500,494901,-0.006956521739130417,20421,130.01,13.98,2196,0.0,0,0,2
2021-03-11,285500,296500,284500,293000,660641,0.02626970227670755,20421,133.42,14.35,2196,0.0,0,2,2
2021-03-12,296000,301000,293000,297000,416941,0.013651877133105783,20421,135.25,14.54,2196,0.0,0,0,2
2021-03-15,296500,297000,289000,289000,474511,-0.026936026936026924,20421,131.6,14.15,2196,0.0,0,2,2
2021-03-16,290500,298000,289000,296500,410799,0.02595155709342567,20421,135.02,14.52,2196,0.0,0,0,2
2021-03-17,296500,298000,291000,293500,360539,-0.010118043844856706,20421,133.65,14.37,2196,0.0,0,2,2
2021-03-18,295500,299500,292000,292000,401776,-0.005110732538330498,20421,132.97,14.3,2196,0.0,0,2,2
2021-03-19,288000,290500,284000,287000,459008,-0.017123287671232834,20421,130.69,14.05,2196,0.0,0,1,2
2021-03-22,290000,294500,286000,289000,465736,0.006968641114982521,20421,131.6,14.15,2196,0.0,0,1,2
2021-03-23,294000,304000,291000,292500,718171,0.01211072664359869,20421,133.2,14.32,2196,0.0,0,2,2
2021-03-24,294000,302000,292000,300000,567246,0.02564102564102555,20421,136.61,14.69,2196,0.0,0,2,2
2021-03-25,301500,307500,299000,307500,585517,0.02499999999999991,20421,140.03,15.06,2196,0.0,0,0,2
2021-03-26,311500,316500,304000,314000,815381,0.021138211382113914,20421,142.99,15.38,2196,0.0,0,1,2
2021-03-29,332500,334500,322000,330500,1786627,0.052547770700636987,20421,150.5,16.18,2196,0.0,0,2,2
2021-03-30,328500,329000,323000,323500,614957,-0.021180030257186067,20421,147.31,15.84,2196,0.0,0,2,2
2021-03-31,326500,330000,322500,324500,529579,0.0030911901081915882,20421,147.77,15.89,2196,0.0,0,2,2
2021-04-01,323500,327500,318000,324500,528893,0.0,20421,147.77,15.89,2196,0.0,0,2,2
2021-04-02,324500,326000,318000,320500,500451,-0.012326656394452962,20421,145.95,15.69,2196,0.0,0,1,2
2021-04-05,318000,319000,307000,308000,716852,-0.03900156006240252,20421,140.26,15.08,2196,0.0,0,0,2
2021-04-06,309000,313000,302000,303500,634988,-0.01461038961038963,20421,138.21,14.86,2196,0.0,0,2,2
2021-04-07,304000,312000,303000,306000,458016,0.008237232289950658,20421,139.34,14.98,2196,0.0,0,1,2
2021-04-08,306500,311500,303000,311500,486544,0.017973856209150263,20421,141.85,15.25,2196,0.0,0,2,2
2021-04-09,312500,314500,309000,309500,347094,-0.006420545746388395,20421,140.94,15.16,2196,0.0,0,2,2
2021-04-12,309500,311000,306000,310500,342305,0.003231017770597644,20421,141.39,15.2,2196,0.0,0,2,2
2021-04-13,312500,319000,309000,316000,573517,0.017713365539452575,20421,143.9,15.47,2196,0.0,0,2,2
2021-04-14,317000,319000,313000,315000,407935,-0.0031645569620253333,20421,143.44,15.43,2196,0.0,0,1,2
2021-04-15,314500,315000,309000,309500,547071,-0.01746031746031751,20421,140.94,15.16,2196,0.0,0,0,2
2021-04-16,310500,312000,306500,308000,378139,-0.004846526655896577,20421,140.26,15.08,2196,0.0,0,1,2
2021-04-19,308000,313500,305500,309500,569414,0.004870129870129913,20421,140.94,15.16,2196,0.0,0,0,2
2021-04-20,306500,308000,299500,300000,1058058,-0.030694668820678506,20421,136.61,14.69,2196,0.0,0,2,2
2021-04-21,295500,297500,290000,290500,1004575,-0.03166666666666662,20421,132.29,14.23,2196,0.0,0,2,2
2021-04-22,292000,294500,287000,288000,772035,-0.008605851979345935,20421,131.15,14.1,2196,0.0,0,2,2
2021-04-23,288000,291000,285000,288000,521531,0.0,20421,131.15,14.1,2196,0.0,0,2,2
2021-04-26,288000,288500,284000,285000,716990,-0.01041666666666663,20421,129.78,13.96,2196,0.0,0,2,2
2021-04-27,285000,285500,273500,274000,1344606,-0.038596491228070184,20421,124.77,13.42,2196,0.0,0,2,2
2021-04-28,272500,282000,266000,270000,1371738,-0.014598540145985384,20421,122.95,13.22,2196,0.0,0,2,2
2021-04-29,270500,277000,264000,268500,1036746,-0.005555555555555536,20421,122.27,13.15,2196,0.0,0,2,2
2021-04-30,270000,273000,265000,266000,698855,-0.009310986964618295,20421,121.13,13.03,2196,0.0,0,1,2
2021-05-03,265000,268000,248500,249500,1931130,-0.06203007518796988,24262,66.43,10.28,3756,0.0,0,2,2
2021-05-04,245500,260500,244000,260000,1828139,0.04208416833667328,24262,69.22,10.72,3756,0.0,0,0,2
2021-05-06,260000,261500,251000,252500,1153094,-0.028846153846153855,24262,67.23,10.41,3756,0.0,0,0,2
2021-05-07,253500,272000,253000,266500,1301011,0.055445544554455495,24262,70.95,10.98,3756,0.0,0,2,2
2021-05-10,276500,277500,269000,275000,961271,0.031894934333958735,24262,73.22,11.33,3756,0.0,0,0,2
2021-05-11,273500,276500,266500,270500,690113,-0.016363636363636358,24262,72.02,11.15,3756,0.0,0,0,2
2021-05-12,270500,274500,261500,262500,771734,-0.02957486136783738,24262,69.89,10.82,3756,0.0,0,0,2
2021-05-13,260500,270500,260000,265000,862168,0.00952380952380949,24262,70.55,10.92,3756,0.0,0,2,2
2021-05-14,265000,271500,261500,270500,571387,0.020754716981132182,24262,72.02,11.15,3756,0.0,0,1,2
2021-05-17,274000,277000,269000,269500,571257,-0.003696857670979714,24262,71.75,11.11,3756,0.0,0,1,2
2021-05-18,265000,273500,263500,272000,439224,0.00927643784786647,24262,72.42,11.21,3756,0.0,0,2,2
2021-05-20,269000,272500,268500,270000,405516,-0.007352941176470562,24262,71.88,11.13,3756,0.0,0,2,2
2021-05-21,272000,276000,268500,268500,453849,-0.005555555555555536,24262,71.49,11.07,3756,0.0,0,2,2
2021-05-24,269000,269000,261500,262000,454113,-0.02420856610800748,24262,69.76,10.8,3756,0.0,0,2,2
2021-05-25,263000,272000,261000,272000,535978,0.03816793893129766,24262,72.42,11.21,3756,0.0,0,0,2
2021-05-26,270000,273000,268000,270500,285099,-0.005514705882352922,24262,72.02,11.15,3756,0.0,0,0,2
2021-05-27,270500,272000,265000,269000,512886,-0.00554528650646946,24262,71.62,11.09,3756,0.0,0,0,2
2021-05-28,269500,276000,268000,273500,596212,0.016728624535315983,24262,72.82,11.27,3756,0.0,0,0,2
2021-05-31,275000,278000,274000,274500,432928,0.003656307129798808,24262,73.08,11.31,3756,0.0,0,1,2
2021-06-01,274500,275500,270000,272500,329654,-0.007285974499089298,24262,72.55,11.23,3756,0.0,0,2,2
2021-06-02,271500,272500,266500,266500,539104,-0.022018348623853212,24262,70.95,10.98,3756,0.0,0,1,2
2021-06-03,266000,272000,264000,266500,510966,0.0,24262,70.95,10.98,3756,0.0,0,1,2
2021-06-04,265500,268500,263000,267000,456306,0.0018761726078799779,24262,71.09,11.0,3756,0.0,0,2,2
2021-06-07,268000,269500,263500,264500,350960,-0.009363295880149836,24262,70.42,10.9,3756,0.0,0,2,2
2021-06-08,265000,271000,265000,269000,545001,0.017013232514177634,24262,71.62,11.09,3756,0.0,0,2,2
2021-06-09,270500,271500,261500,261500,604854,-0.027881040892193343,24262,69.62,10.78,3756,0.0,0,1,2
2021-06-10,263500,267000,261000,265500,557630,0.015296367112810794,24262,70.69,10.94,3756,0.0,0,2,2
2021-06-11,267000,271500,264500,265500,488250,0.0,24262,70.69,10.94,3756,0.0,0,1,2
2021-06-14,272500,281500,269000,281000,1522976,0.058380414312617646,24262,74.81,11.58,3756,0.0,0,0,2
2021-06-15,281000,281500,275000,275000,610595,-0.02135231316725983,24262,73.22,11.33,3756,0.0,0,2,2
2021-06-16,274500,274500,270000,271500,399618,-0.012727272727272698,24262,72.28,11.19,3756,0.0,0,0,2
2021-06-17,270000,272000,268500,269000,387652,-0.009208103130755041,24262,71.62,11.09,3756,0.0,0,2,2
2021-06-18,269000,272000,269000,270000,476193,0.0037174721189590088,24262,71.88,11.13,3756,0.0,0,0,2
2021-06-21,270000,281500,268500,280500,1005972,0.03888888888888897,24262,74.68,11.56,3756,0.0,0,2,2
2021-06-22,280000,280500,273500,274000,534404,-0.02317290552584672,24262,72.95,11.29,3756,0.0,0,1,2
2021-06-23,275000,284000,274000,281500,955076,0.027372262773722733,24262,74.95,11.6,3756,0.0,0,2,2
2021-06-24,283000,284500,275500,278500,550836,-0.010657193605683846,24262,74.15,11.48,3756,0.0,0,2,2
2021-06-25,279500,281000,261000,265500,1113863,-0.04667863554757634,24262,70.69,10.94,3756,0.0,0,2,2
2021-06-28,268500,271000,265500,266000,517932,0.0018832391713747842,24262,70.82,10.96,3756,0.0,0,2,2
2021-06-29,266000,268000,263500,265000,341620,-0.003759398496240629,24262,70.55,10.92,3756,0.0,0,2,2
2021-06-30,265500,271000,264500,268500,389803,0.013207547169811429,24262,71.49,11.07,3756,0.0,0,2,2
2021-07-01,270000,270000,264500,267500,470679,-0.003724394785847296,24262,71.22,11.03,3756,0.0,0,2,2
2021-07-02,267500,267500,264500,266000,352786,-0.005607476635513975,24262,70.82,10.96,3756,0.0,0,0,2
2021-07-05,267000,277000,267000,273000,593492,0.026315789473684292,24262,72.68,11.25,3756,0.0,0,0,2
2021-07-06,272000,272500,267000,267000,516632,-0.02197802197802201,24262,71.09,11.0,3756,0.0,0,1,2
2021-07-07,267500,269000,266000,266500,309659,-0.0018726591760299671,24262,70.95,10.98,3756,0.0,0,2,2
2021-07-08,268000,269500,266000,266000,448215,-0.0018761726078799779,24262,70.82,10.96,3756,0.0,0,2,2
2021-07-09,264000,265500,258000,262000,663968,-0.015037593984962405,24262,69.76,10.8,3756,0.0,0,2,2
2021-07-12,265500,267500,262500,262500,301660,0.001908396946564972,24262,69.89,10.82,3756,0.0,0,1,2
2021-07-13,265500,267500,262500,263000,342811,0.0019047619047618536,24262,70.02,10.84,3756,0.0,0,2,2
2021-07-14,263000,264000,260000,261000,364977,-0.0076045627376425395,24262,69.49,10.76,3756,0.0,0,2,2
2021-07-15,262000,270000,261500,266500,458007,0.021072796934865856,24262,70.95,10.98,3756,0.0,0,1,2
2021-07-16,264500,272000,262500,269000,578040,0.009380863039399667,24262,71.62,11.09,3756,0.0,0,0,2
2021-07-19,271500,272000,263000,263000,463187,-0.022304832713754608,24262,70.02,10.84,3756,0.0,0,1,2
2021-07-20,266500,275500,266000,273000,1113782,0.03802281368821303,24262,72.68,11.25,3756,0.0,0,2,2
2021-07-21,276000,276000,267500,267500,525377,-0.020146520146520186,24262,71.22,11.03,3756,0.0,0,1,2
2021-07-22,269500,270000,266500,269500,299521,0.007476635514018781,24262,71.75,11.11,3756,0.0,0,0,2
2021-07-23,269000,271500,268000,268500,247979,-0.0037105751391465214,24262,71.49,11.07,3756,0.0,0,0,2
2021-07-26,269000,270000,264000,264000,331215,-0.016759776536312887,24262,70.29,10.88,3756,0.0,0,2,2
2021-07-27,266500,269000,262500,263500,293542,-0.0018939393939394478,24262,70.15,10.86,3756,0.0,0,1,2
2021-07-28,263500,265000,260500,261500,333216,-0.007590132827324458,24262,69.62,10.78,3756,0.0,0,1,2
2021-07-29,261500,263500,261000,261500,234784,0.0,24262,69.62,10.78,3756,0.0,0,1,2
2021-07-30,261500,262000,253500,253500,627804,-0.030592734225621365,24262,67.49,10.45,3756,0.0,0,0,2
2021-08-02,255500,264000,255500,263500,459181,0.03944773175542404,24262,70.15,10.86,3756,0.0,0,2,2
2021-08-03,263500,265000,260500,265000,279936,0.005692599620493288,24262,70.55,10.92,3756,0.0,0,2,2
2021-08-04,265000,272500,264500,269500,497787,0.016981132075471805,24262,71.75,11.11,3756,0.0,0,2,2
2021-08-05,270000,275000,268500,269000,411854,-0.0018552875695733162,24262,71.62,11.09,3756,0.0,0,2,2
2021-08-06,271000,273000,267500,271500,332369,0.009293680297397744,24262,72.28,11.19,3756,0.0,0,0,2
2021-08-09,270500,271000,264500,266000,351775,-0.02025782688766109,24262,70.82,10.96,3756,0.0,0,0,2
2021-08-10,266500,272000,266000,270000,459924,0.015037593984962516,24262,71.88,11.13,3756,0.0,0,1,2
2021-08-11,272000,286000,270500,283000,1870984,0.04814814814814805,24262,75.35,11.66,3756,0.0,0,0,2
2021-08-12,288500,291000,280000,281500,1067756,-0.005300353356890497,24262,74.95,11.6,3756,0.0,0,2,2
2021-08-13,284000,286500,274500,275500,805209,-0.02131438721136769,24262,73.35,11.36,3756,0.0,0,1,2
2021-08-17,274000,283000,271000,274000,785917,-0.005444646098003658,24262,72.95,11.29,3756,0.0,0,2,2
2021-08-18,275000,277000,270000,274000,420737,0.0,24262,72.95,11.29,3756,0.0,0,0,2
2021-08-19,271500,279500,270000,271000,500781,-0.010948905109489093,24262,72.15,11.17,3756,0.0,0,1,2
2021-08-20,273500,276500,265000,266000,647705,-0.01845018450184499,24262,70.82,10.96,3756,0.0,0,2,2
2021-08-23,269000,286500,269000,284000,1355766,0.06766917293233088,24262,75.61,11.71,3756,0.0,0,2,2
2021-08-24,288000,288500,279500,282500,701570,-0.005281690140845119,24262,75.21,11.64,3756,0.0,0,2,2
2021-08-25,282500,282500,276000,282000,449508,-0.001769911504424737,24262,75.08,11.62,3756,0.0,0,2,2
2021-08-26,282000,289000,280500,284500,605135,0.00886524822695045,24262,75.75,11.73,3756,0.0,0,2,2
2021-08-27,285000,297000,282500,294500,1202846,0.03514938488576447,24262,78.41,12.14,3756,0.0,0,0,2
2021-08-30,297500,300500,290500,291000,777724,-0.011884550084889645,24262,77.48,11.99,3756,0.0,0,0,2
2021-08-31,292500,294000,288000,293000,609839,0.0068728522336769515,24262,78.01,12.08,3756,0.0,0,2,2
2021-09-01,293000,295500,289000,290500,421041,-0.008532423208191142,24262,77.34,11.97,3756,0.0,0,2,2
2021-09-02,288500,292500,286500,288000,422212,-0.008605851979345935,24262,76.68,11.87,3756,0.0,0,0,2
2021-09-03,289000,290500,283000,283000,440445,-0.01736111111111116,24262,75.35,11.66,3756,0.0,0,2,2
2021-09-06,282500,285000,276500,278500,416665,-0.01590106007067138,24262,74.15,11.48,3756,0.0,0,2,2
2021-09-07,279000,282000,276000,279500,345474,0.0035906642728904536,24262,74.41,11.52,3756,0.0,0,2,2
2021-09-08,278000,280000,273000,273500,465631,-0.02146690518783545,24262,72.82,11.27,3756,0.0,0,2,2
2021-09-09,272000,275500,267000,269000,595228,-0.01645338208409508,24262,71.62,11.09,3756,0.0,0,1,2
2021-09-10,269500,271000,265500,267500,394088,-0.005576208178438624,24262,71.22,11.03,3756,0.0,0,2,2
2021-09-13,266500,267000,260500,262000,505510,-0.020560747663551426,24262,69.76,10.8,3756,0.0,0,2,2
2021-09-14,261500,265000,260500,263000,416684,0.003816793893129722,24262,70.02,10.84,3756,0.0,0,1,2
2021-09-15,266000,275500,265500,272500,570117,0.03612167300380231,24262,72.55,11.23,3756,0.0,0,2,2
